word_a	word_b	rhyme
tre	be	1
oppstanden	brannen	1
lampeskinn	kanin	1
kamerat	tatt	1
reisebøker	kuppel-løker	1
bryllupsfeller	hjeller	1
temme	nemme	1
skjende	avvende	1
skanser	kranser	1
varmen	armen	1
spisesal	signal	1
ild	klokkespill	1
finnes	minnes	1
svever	hever	1
henne	vende	1
iblandt	sant	1
strengespill	spill	1
ett	lett	1
flytter	lytter	1
gjel	hel	1
krysser	bysser	1
nøye	hundeskinns-trøye	1
satt	bratt	1
portal	kanal	1
gategutt	tilslutt	1
kjenne	avvende	1
stat	forlatt	1
jubelklang	kjempe-sang	1
bunn	sund	1
sekk	eventyrhekk	1
behager	oldingplager	1
gjekket	forskrekket	1
bekranse	danse	1
helvedånd	helligånd	1
barneskare	venneskare	1
sanker	tanker	1
drømmespinn	ditinn	1
leire	ner	1
fryser	gyser	1
forglemt	beklemt	1
lenge	fortrenge	1
ordensbånd	Washington	1
vende	tilende	1
fortøye	bøye	1
seiers-smykke	henrykke	1
rugget	dugget	1
likefrem	lem	1
centnervekt	frekt	1
barneøye	møye	1
blende	overende	1
lyver	styver	1
småstadsnykker	istykker	1
lage	mage	1
fikk	trikk	1
gøyeblikk	trikk	1
synet	brynet	1
bruser	huser	1
kinn	sinn	1
slemt	bestemt	1
Natt	skratt	1
Gud	seiersbud	1
sprede	berede	1
høst	øst	1
hull	underfull	1
valgt	gjaldt	1
striden	viden	1
mild	apespill	1
strekke	sprekke	1
hvilen	kilen	1
hjernespinn	lin	1
setter	stjernenetter	1
navn	savn	1
vaske	maske	1
framtidsdrøm	nordlys-strøm	1
svin	marsaftenvind	1
krans	glans	1
pike	minnerike	1
allegorien	verdien	1
lunge	tunge	1
skaperverk	kvinne-verk	1
æoner	anemoner	1
hæler	mæle	1
stokker	flokker	1
klædebon	hand	1
bevare	venneskare	1
tordenskrall	metall	1
tærne	verne	1
matt	skratt	1
Rolland	engang	1
tretter	amuletter	1
trenge	sprenge	1
skrevet	gjennombevet	1
synke	klynke	1
eser	neser	1
nag	smertesdrag	1
sal	katedral	1
bølgefall	skal	1
kjærlighets-favn	stavn	1
kun	tanke-grunn	1
glugg	smugg	1
topp	opp	1
alders-smykke	trykke	1
tordenslag	hjertelag	1
maner	faner	1
slags	straks	1
seg	vei	1
hule	skjule	1
forsoner	toner	1
nøden	påskemorgenrøden	1
veg	ei	1
skrik	slik	1
strender	brenner	1
fortidsstat	lat	1
harm	gatelarm	1
kriger	viger	1
bede	kvede	1
Kongestol	kongestol	1
radiotrakt	sagt	1
fortjener	ener	1
sagastol	symbol	1
øye	pløyet	1
trang	tonetrang	1
betvinger	gjennomstinger	1
mat	ratt	1
pil	il	1
ur	kultur	1
lampeskinn	solskinnsvind	1
hendt	kjent	1
fuglesang	lang	1
stier	vier	1
kjempe-kull	omkull	1
hornmusikk	fikk	1
snarer	åpenbarer	1
måneglans	tindekrans	1
nok	fnokk	1
rytter	lytter	1
søylegange	mange	1
piner	terminer	1
hundeskinns-trøye	høye	1
fullende	vende	1
støyt	fløyt	1
Østaskog	rov	1
skikk	gikk	1
snøen	sjøen	1
Akropolis	lansespiss	1
kyser	lyser	1
spille	ville	1
blomsterskatt	forlatt	1
stimer	steamer	1
fjerne	fødsels-stjerne	1
ru	flu	1
bedrager	forjager	1
fryser	kyser	1
rull	kummerfull	1
hornmusikk	leskedrikk	1
lemmer	fremmer	1
vrenges	stenges	1
lede	tilstede	1
ild	apespill	1
distrikt	dikt	1
godt	flott	1
stjerneskinn	marsaftenvind	1
give	live	1
lier	bier	1
kvinner	renner	1
gjemt	skjemt	1
grøden	påskemorgenrøden	1
minner	forsvinner	1
menneskehjem	dem	1
hopp	edderkopp	1
melet	besjele	1
med	kne	1
fin	ditinn	1
skille	stille	1
bedøvet	støvet	1
munn	blund	1
melodier	garantier	1
stut	lut	1
hud	ud	1
far	kar	1
forstøtt	støtt	1
meldt	elt	1
forårsdage	klage	1
sådde	råde	1
dessverre	Vårherre	1
ingen	klingen	1
tid	strid	1
dager	kulelager	1
till	vil	1
skulderband	bånd	1
bevares	spares	1
sardin	mandolin	1
klegg	hegg	1
rabben	nabben	1
fuglekiv	bliv	1
lønn	drønn	1
plett	ætt	1
støvet	bedøvet	1
stans	brudekrans	1
forårshimmel	stimmel	1
hedningeby	stjernegry	1
fugler	skjuler	1
armer	barmer	1
blind	svin	1
hevne	levne	1
brem	strålebrem	1
bølgekammer	rammer	1
stride	kvide	1
sone	krone	1
hjemme	stemme	1
stade	blade	1
tømme	drømme	1
signal	Cheval	1
tretter	stjernenetter	1
skafott	mørkekott	1
gjennombevet	krevet	1
broderskare	klare	1
pund	solmorgenstund	1
ørnesinn	marmortrinn	1
hører	fører	1
lage	hage	1
latiner	hviner	1
narreskrud	brud	1
ditinn	din	1
sommermild	narrespill	1
panser	kranser	1
tatt	lat	1
Hol	æressol	1
strålespeil	seil	1
brant	iblant	1
fangehull	smilehull	1
underklang	kjempe-sang	1
matt	Natt	1
rang	stang	1
frelsesdag	åndedrag	1
krigerby	morgen-sky	1
krans	dans	1
seierskrans	tornekrans	1
praten	maten	1
dør	rør	1
søyleganger	falanger	1
sjele	hæler	1
levende	bevende	1
naturen	muren	1
tanke-grunn	ørkenbunn	1
mil	sild	1
smil	spill	1
flekk	dekk	1
trellehop	rop	1
forbanne	sanne	1
sirkuspisk	harnisk	1
lagt	forakt	1
Harmen	varmen	1
seg	lei	1
revet	bevet	1
del	trommer	1
slukt	bukt	1
glatt	att	1
munn	kun	1
vinne	forsvinne	1
bacchanal	sjal	1
pløye	himmelhøye	1
klart	besvart	1
fabrikk	skikk	1
smil	pil	1
skikk	fabrikk	1
gjennomstinger	stinger	1
brott	gått	1
bacchanal	signal	1
danserinner	forsvinner	1
Stokmarknes	less	1
blikke	ikke	1
grep	rep	1
skatt	lat	1
vin	sin	1
parodier	melodier	1
svikte	sikte	1
fyrsteslott	flott	1
fager	drager	1
vikingery	aveny	1
gløden	påskemorgenrøden	1
rammer	jammer	1
sten	nypegren	1
Syden	lyden	1
lek	vek	1
mitt	Moabit	1
øyet	døyet	1
gjør	spør	1
tør	klør	1
ve	kne	1
rang	bølgegang	1
beneste	reneste	1
fang	sang	1
ører	rører	1
pigger	ligger	1
kongerike	rike	1
drepte	slepte	1
romerferd	oldinge-verd	1
jettekvinner	romerinner	1
sang	kjempe-sang	1
gry	gny	1
gikk	klikk	1
stans	Bugge-Hans	1
skride	side	1
Nang	lang	1
tillike	slike	1
satte	skratte	1
arbeidervin	stjerneskinn	1
krets	broderkrets	1
natur	lur	1
storadmiral	befal	1
skaper	taper	1
strid	bit	1
sild	il	1
odelsgrunn	Staupersund	1
salmer	palmer	1
hedningesjele	deler	1
lun	skogpaulun	1
ur	lur	1
lindre	lindrer	1
krevet	hevet	1
fliker	riket	1
sin	spinn	1
skrall	manne-fall	1
gatelarm	barm	1
forteller	bryllupsfeller	1
hest	narrefest	1
hedningeby	flammesky	1
temte	klemte	1
pisk	harnisk	1
bare	ivare	1
skrevet	fordrevet	1
hatt	natt	1
blende	tilkjenne	1
tro	go	1
hul	fugl	1
møy	øy	1
fjernet	vernet	1
fremtrede	kvede	1
sjakter	makter	1
forvrenge	fortrenge	1
Baal	spisesal	1
Rolland	slang	1
sen	ren	1
mil	ild	1
sorte	borte	1
Shanghai	kai	1
hylle	henskylle	1
drøm	blåtøyssøm	1
tornekrans	sankthans	1
strålevell	selv	1
fjern	vern	1
fatt	mat	1
rør	før	1
jubelklang	tonetrang	1
sprang	solnedgang	1
dømmesans	stans	1
kampestenstue	kue	1
får	gård	1
lære	imot	1
feber	leber	1
alt	salt	1
Kongestol	bol	1
brenne	tvende	1
skvetter	stjernenetter	1
tenner	brenner	1
sprenger	penger	1
bøye	høye	1
rang	fang	1
dans	fargesans	1
ditinn	sinn	1
berge	bjerge	1
skåren	våren	1
forblive	give	1
vé	se	1
stener	blomstergrener	1
hus	ørnebrus	1
jettebringe	tvinge	1
brenne	sende	1
finner	danserinner	1
tilslutt	forskutt	1
lande	sande	1
rader	bader	1
lodden	skodden	1
daler	saler	1
bris	pris	1
tute	herute	1
tente	det	1
tindekrans	santkehans	1
pund	puddelhund	1
underfull	vemodsfull	1
dress	tess	1
tvers	vers	1
milelang	igang	1
rike	svike	1
flammespill	fløytespill	1
blått	yacht	1
rår	vår	1
pund	sund	1
stikk	trafikk	1
rem	strålebrem	1
tråde	gåde	1
barneskare	forklare	1
åpenbare	tiggerskare	1
talt	alt	1
evighetsordet	frokostbordet	1
regnebrett	plett	1
dø	kø	1
anemoner	troner	1
kjør	Hør	1
deg	sanger-vei	1
gule	hule	1
raster	haster	1
solskinnsvind	mandolin	1
nøtt	rødt	1
igang	strengeklang	1
hedningeby	aveny	1
svikter	dikter	1
fonn	Henderson	1
laste	faste	1
lange	sange	1
tinge	bringe	1
hang	sang	1
spille	stille	1
jammer	furustammer	1
avskjedssang	betvang	1
hen	den	1
kjær	her	1
spor	fjord	1
ordensbånd	mon	1
sprenger	slenger	1
dertil	narrespill	1
på	klippekrå	1
hang	blomstervang	1
januar	spar	1
spilt	forspilt	1
krenget	uværs-henget	1
pater	flater	1
landet	vannet	1
kjede	vrede	1
krok	klok	1
sommernatt	besatt	1
svant	kant	1
opsvinge	tinge	1
dammer	drammer	1
kov	Østaskog	1
er	der	1
granitt	stridt	1
spill	vil	1
kongestol	Hol	1
sti	gi	1
menneskehjem	Jerusalem	1
fin	sardin	1
harpespill	sommermild	1
grind	spinn	1
hatt	prat	1
stillehavspassat	hat	1
vintersky	kry	1
blikke	kvikke	1
ris	vis	1
mitt	vidt	1
fordrevet	blevet	1
opp	granetopp	1
fant	grant	1
sal	Baal	1
ingengang	solnedgang	1
pall	solefall	1
lind	sin	1
vant	spant	1
verdensbetvinger	klinger	1
drømmeslott	huldreslått	1
fiolin	stinn	1
at	mat	1
sympati	deri	1
sluser	suser	1
inn	sin	1
lykke	tykke	1
smertestønn	lønn	1
dans	stråleglans	1
fat	verdensstat	1
møtt	dødt	1
klokkeklang	forårssang	1
vang	jubelsang	1
garnet	barnet	1
smiler	hviler	1
sprengt	tenkt	1
smukt	brukt	1
architraver	haver	1
tørste	oljetørste	1
mastetopp	furutopp	1
tind	solskinnsvind	1
kanin	marsaftenvind	1
død	himmelbrød	1
parat	hatt	1
pris	bris	1
ferd	menneskeferd	1
vrenges	flenges	1
inn	stinn	1
knopp	edderkopp	1
klikk	trikk	1
behag	jag	1
ly	kry	1
napp	glapp	1
hun	odelsgrunn	1
skyr	offerdyr	1
dømmesans	guddomsglans	1
fut	stutt	1
vidt	hvitt	1
krans	santkehans	1
bladehang	avskjedssang	1
flammer	brammer	1
månegull	muld	1
fordrevet	krevet	1
sunn	grunn	1
eier	Dreier	1
belte	telter	1
drakt	vakt	1
ile	aften-hvile	1
barneminner	minner	1
streder	forræder	1
rang	svang	1
gudeslott	huldreslått	1
bøyet	fortøye	1
kinner	romerinner	1
fangehull	månegull	1
likefrem	ungdoms-hjem	1
morass	taremadrass	1
harpespill	flammespill	1
svang	vingefang	1
lus	grus	1
vanne	vande	1
panser	skanser	1
ende	brenne	1
mening	forening	1
øy	møy	1
faren	varen	1
vått	gått	1
skoler	symboler	1
svak	bak	1
Evighøye	Høye	1
barne-munn	sunn	1
tretter	retter	1
glans	vanns	1
frede	betrede	1
lutt	slut	1
hede	klede	1
hav	gav	1
gny	tordensky	1
flat	soldat	1
lykke	gyse	1
gudspalass	plass	1
psalter	alter	1
forræder	leder	1
utover	hestehover	1
oppsvinge	tinge	1
offerlund	solmorgenstund	1
ringer	stinger	1
kloden	floden	1
forlener	tjener	1
drikk	trikk	1
glans	bølgedans	1
likefrem	hvem	1
slikke	blikke	1
krigerskare	kare	1
fyr	myr	1
bryter	skyter	1
berømte	dømte	1
drømmehus	grus	1
stjele	hele	1
smukt	lukt	1
stumt	dumt	1
bileskaft	haft	1
bandt	hjerter	1
flokk	fnokk	1
skam	tam	1
kilder	sviller	1
gren	ben	1
fold	skjold	1
bror	fjord	1
land	bann	1
fjottet	spottet	1
forvirrer	svirrer	1
vevet	levet	1
letter	stjernenetter	1
tvil	renkespill	1
slikt	distrikt	1
lås	kås	1
klippegrunn	Staupersund	1
stekte	lekte	1
elvesus	lus	1
fløtes	aften	1
lang	bølgegang	1
mus	drømmehus	1
evighetsordet	bordet	1
hun	englemunn	1
frede	Dernede	1
skall	manne-fall	1
glass	parnass	1
seierskrans	brudekrans	1
sølvsardin	din	1
blomstergrunn	tanke-grunn	1
brøden	evighetsrøden	1
kost	frost	1
forbi	fremtidssti	1
svike	fremstige	1
gavn	stavn	1
idag	fuglen	1
hornmusikk	gøyeblikk	1
tromme	flomme	1
fødeby	ly	1
sfærer	lærer	1
vike.	minnerike	1
låret	båret	1
krigerskare	klare	1
ditinn	trinn	1
hende	vende	1
penger	henger	1
fnokk	klippeblokk	1
bra	gla	1
jøss	bøss	1
tillike	himmelriker	1
sette	dette	1
kjempe-kull	tryllerull	1
hjernespinn	finn	1
minutt	stutt	1
drømte	dømte	1
snekker	dekker	1
glemte	temte	1
strøm	tonestrøm	1
innen-fore	såre	1
beleire	officer	1
netter	hetter	1
krenket	senket	1
tekst	vekst	1
døde	gløde	1
hardt	fart	1
matadorer	morer	1
fund	grunn	1
maner	ahner	1
milelang	kjøkkengang	1
vin	marsaftenvind	1
svin	marmortrinn	1
sang	tonetrang	1
sund	grunn	1
folkerang	gang	1
til	offerild	1
våker	tåker	1
ryster	kryster	1
sommermild	sild	1
lys	grys	1
alarm	arm	1
fange	gange	1
stall	bergkrystall	1
fanfare	sokneskare	1
hernede	berede	1
rår	sår	1
kvarter	leire	1
hater	forlater	1
opal	pastoral	1
amuletter	stjernenetter	1
øye	døye	1
villhet	stillhet	1
strever	krever	1
øer	sjøer	1
gjem	hvem	1
går	får	1
kristenhet	vet	1
menneskekryp	kjempepolyp	1
skrenter	henter	1
manifest	rest	1
kammer	prammer	1
skulderband	ledebånd	1
tordenstemme	nemme	1
puddelhund	tanke-grunn	1
sverd	oldinge-verd	1
støy	drøy	1
heiagjeng	seng	1
krigerskare	skare	1
veve	leve	1
norskhetslære	sfære	1
lukter	fukter	1
kaprifol	bol	1
stillhet	villhet	1
danser	lanser	1
ingenting	måkeving	1
seierskrans	Bugge-Hans	1
klode	gode	1
vanns	måneglans	1
av	gav	1
stemt	skjemt	1
gispen	tispen	1
seier	feier	1
juleskikk	drikk	1
rede	vrede	1
pil	morraspill	1
smul	jul	1
flik	lik	1
hør	honnør	1
klippemuren	turen	1
offerlund	puddelhund	1
døyet	bøye	1
sløres	røres	1
delt	Belt	1
hals	vals	1
kott	stått	1
pund	stund	1
Rolland	klang	1
fremme	stemme	1
hornmusikk	prikk	1
venneskare	fare	1
offerlund	sund	1
stykke	lyse	1
stjerneskinn	marmortrinn	1
fatt	fat	1
slenges	stenges	1
seierssang	folkerang	1
solgangsild	narrespill	1
tvil	fløytespill	1
skåret	håret	1
ditt	titt	1
pakt	prakt	1
tvinge	vinge	1
sted	ved	1
fjorden	skogen	1
fangehull	underfull	1
med	sved	1
prutningsmonn	klædebon	1
aveny	morgen-gry	1
sølvsardin	sinn	1
stråle-fryd	klokke-lyd	1
heng	eng	1
avskjedssang	vingefang	1
ut	fut	1
mystikk	avskjedsblikk	1
mitt	såvidt	1
metall	trall	1
storme	forme	1
Harmen	varmen-	1
nager	plager	1
skjønn	stønn	1
barn	kar'n	1
republikk	klikk	1
pels	fjells	1
skaperverk	sterk	1
freser	peser	1
skikk	fikk	1
første	tørste	1
omkring	ting	1
hagen	Storedragen	1
oase	rase	1
stillehavspassat	bratt	1
opprørstrang	seierssang	1
skjønn	Ølversønn	1
dagen	skarlagen	1
lå	stå	1
spor	stor	1
leskedrikk	gøyeblikk	1
blått	grått	1
riddingsverk	redningsverk	1
våpengny	solskinnsfly	1
fjær	der	1
stråler	tilmåler	1
skikk	leskedrikk	1
besøk	røk	1
svang	merkestang	1
hardt	standart	1
herskerstol	frivol	1
vest	hest	1
saksen	Dagligdagsen	1
templet	stemplet	1
godt	blott	1
ungdoms-hjem	hvilehjem	1
ting	ving	1
dømte	fordømte	1
fornøyet	døyet	1
bror	bord	1
lune	rune	1
fromme	omme	1
henger	lenger	1
lyver	klyver	1
slå	blå	1
blanke	vanke	1
eneste	peneste	1
klut	krutt	1
skrall	metall	1
mus	grus	1
glede	bede	1
omkull	full	1
metter	fetter	1
sal	signal	1
falle	kallet	1
fortæring	tæring	1
bølgespill	kil	1
bolk	tolk	1
tretter	skvetter	1
prikke	ikke	1
hjernespinn	skinn	1
måneskinn	sin	1
siv	kiv	1
furutopp	kropp	1
i	ni	1
forgjeves	kreves	1
blott	grått	1
Bull	full	1
festet	gjestet	1
vilde	spille	1
folkerang	trang	1
tvinger	omringer	1
sette	trette	1
skinn	stjerneskinn	1
mener	sener	1
tidt	Krit	1
knekke	lekke	1
mæle	hedningesjele	1
kant	grant	1
klang	engang	1
sanger-vår	står	1
fiolin	violin	1
flod	blod	1
rømme	dømme	1
fullt	Storekult	1
med	derved	1
trang	slang	1
slott	kott	1
trynet	synet	1
violin	svin	1
fang	stang	1
gård	når	1
vinter-natt	sommernatt	1
mil	fargespill	1
fjerner	strandblomststjerner	1
parykker	istykker	1
fjerne	tærne	1
glemmer	lemmer	1
ritt	Krit	1
drøm	framtidsdrøm	1
at	smatt	1
bister	kopister	1
inn	violin	1
tjene	Ene	1
kott	slott	1
Washington	hand	1
piler	iler	1
støp	krøp	1
milde	ville	1
gått	brått	1
blomstervang	opprørstrang	1
lommen	gommen	1
frem	hvilehjem	1
pilgrimsferden	forherden	1
gategutt	gutt	1
rep	slep	1
behov	rov	1
omkull	gull	1
humør	gjør	1
letter	retter	1
dikt	kvikt	1
mild	solgangsild	1
gudinner	renner	1
telen	kamelen	1
øyelågsvingen	vingen	1
vide	tide	1
kroner	millioner	1
salt	kalt	1
heier	meier	1
posen	skosen	1
lutt	sprut	1
hvitt	sitt	1
tønner	forskjønner	1
leskedrikk	prikk	1
stranden	brannen	1
vekt	slekt	1
munnen	bunnen	1
svang	fuglesang	1
solmorgenstund	puddelhund	1
barneøye	Evighøye	1
kjør	rosenglør	1
jul	hul	1
morgensky	ly	1
gategutt	stut	1
gjære	være	1
bryllupsgilde	spille	1
idealet	brutale	1
solmorgenstund	sund	1
overende	hende	1
jevne	nevne	1
rinner	kinner	1
metropol	Hol	1
bølgeleier	Dreier	1
rikmannslott	betrådt	1
skatet	matet	1
fans	Sanktehans	1
glede	nede	1
klokkeklang	seierssang	1
hosebånd	blond	1
sted	fred	1
tåket	tåke	1
fyrsteslott	blott	1
kjøre	gjøre	1
stanser	bekranser	1
bjelkehall	tall	1
hagen	slagen	1
bjeller	bryllupsfeller	1
når	forstår	1
naturen	klippemuren	1
sprekk	frekk	1
stopp	hopp	1
lavine	line	1
tjørn	ørn	1
fått	forstått	1
pass	gass	1
år	går	1
skyskraperbygg	rygg	1
rase	oase	1
gjel	sjel	1
rammer	seildugshammer	1
streikebryter	nyter	1
ritual	smal	1
vekke	tonerekke	1
vakt	forakt	1
Natt	fingerhatt	1
minnes	bindes	1
fellesskap	tap	1
vin	måneskinn	1
drømmeslott	stått	1
sus	brus	1
demmer	menneskestemmer	1
midnattsstund	hjertegrunn	1
offerdyr	eventyr	1
stenger	slenger	1
vinger	betvinger	1
arbeidshvil	vill	1
flammemunn	grunn	1
tvende	hende	1
forsilde	kilde	1
gyser	kyser	1
spring	kring	1
noensinne	finne	1
ild	solgangsild	1
pløye	bøyet	1
klem	em	1
mursteinsrøys	tilkøys	1
sende	avvende	1
favner	gavner	1
amuletter	retter	1
fester	befester	1
blest	manifest	1
stenkoloss	tross	1
rolig	urolig	1
min	mandolin	1
tankespinn	morgenvind	1
fat	skratt	1
skue	kampestenstue	1
idyll	byll	1
håret	dåret	1
fornemmer	glemmer	1
hang	stang	1
skatt	at	1
Natt	ratt	1
trygg	bølgerygg	1
sjø	dø	1
sølvsardin	trinn	1
ingenting	ring	1
nøye	døyet	1
bølgeleier	eier	1
remmer	lemmer	1
skuet	kuet	1
eventyr-sinn	mandolin	1
Bentsebro	bo	1
dertil	bølgespill	1
Nasareer	Galileer	1
skjønn	bønn	1
dernede	kvede	1
solskinnsfly	flammesky	1
prikke	kvikke	1
trav	hav	1
rund	grunn	1
svinge	tinge	1
sett	trett	1
snille	silde	1
svenne	derhenne	1
kjede	askestedet	1
gigant	hjerter	1
sette	gjette	1
dal	sval	1
sprenger	strenger	1
mild	kil	1
matt	ratt	1
tvil	vil	1
betvang	stang	1
lå'n	skrå'n	1
lede	hernede	1
presteskrud	englebud	1
stemme	demme	1
førte	hørte	1
forblive	beskrive	1
harpespill	hvil	1
fund	sunn	1
blende	svenne	1
bjelkevegg	legg	1
koloss	slåss	1
forgylle	fylle	1
ringt	instinkt	1
lærer	tærer	1
ratt	hatt	1
sund	sunn	1
ord	för	1
hermelin	hvin	1
bol	kongestol	1
vestenvind	mandolin	1
hang	bølgegang	1
oljetørste	første	1
korsfester	befester	1
stengsler	fengsler	1
offerlund	stund	1
trelle	nelde	1
Rolland	folkerang	1
brudehuset	suste	1
bevart	svart	1
bratt	besatt	1
fingrer	klingrer	1
rognebærtreet	neet	1
lampeskinn	ditinn	1
purpurkjol	kongestol	1
knuse	suse	1
døye	hundeskinns-trøye	1
masker	vasker	1
liste	briste	1
kanin	marmortrinn	1
tvinger	lansesvinger	1
klippeegn	smergelslipestein	1
skarlagen	pinsedagen	1
blomstergrunn	Staupersund	1
her	hær	1
vinde	blinde	1
fader	skader	1
lyte	bryte	1
munn	rund	1
hyener	grener	1
foreskrev	billedvev	1
pike	rike	1
trelleslekt	sommerblekt	1
ivare	forklare	1
vrå	aldersgrå	1
hvin	finn	1
munn	morgenstund	1
høvdingånd	Henderson	1
ben	en	1
natten	knatten	1
drømmespinn	lind	1
binder	minner	1
fall	trall	1
vått	drømmeslott	1
prestinner	tinder	1
kragen	betagen	1
utsletter	letter	1
makt	brakt	1
behage	dage	1
oldingplager	drager	1
fatt	skratt	1
blide	tilside	1
herlighet	vet	1
såret	skåret	1
roser	loser	1
flat	kratt	1
kaprifol	æressol	1
kledt	rett	1
pålandsvind	hjernespinn	1
mer	ber	1
tar	har	1
lin	sin	1
Cheval	sjal	1
ditt	Krit	1
står	kår	1
klang	slang	1
flammespill	apespill	1
klokkespill	narrespill	1
trinn	kinn	1
lysestake	svake	1
sol	bol	1
hang	fang	1
farvel	vell	1
trille	kilde	1
askeladd-tropp	hopp	1
tærner	kverner	1
melding	elling	1
stake	lake	1
vang	tvang	1
hugg	glugg	1
lin	stinn	1
lange	bange	1
rønner	sønner	1
pålandsvind	finn	1
stakler	tabernakler	1
menneskevrimlen	storbyvrimlen	1
mil	spill	1
oppsvinge	klinge	1
betatt	verdensstat	1
tvette	lette	1
himmelranden	mannen	1
hast	mast	1
fonn	prutningsmonn	1
lind	måneskinn	1
kronet	sonet	1
menneskestimlen	kremmervrimlen	1
mil	pil	1
alvorsdyst	bryst	1
inn	måneskinn	1
ennu	gru	1
solgangsild	sild	1
gi	nattelosji	1
til	vill	1
nei	hei	1
skift	gift	1
hjul	fugl	1
fonn	mon	1
befaler	pokaler	1
milde	stille	1
gjelds	fjells	1
flammer	hammer	1
snare	smertensmare	1
hand	bånd	1
arbeidervin	svin	1
skjenker	plankebenker	1
glatt	lat	1
utover	over	1
fund	pund	1
vintersky	ry	1
regn	smergelslipestein	1
rund	barnemunn	1
rammer	hammer	1
din	kanin	1
gny	morgengry	1
letter	skvetter	1
visste	briste	1
stake	tilbake	1
finne	kvinne	1
hjernespinn	sin	1
fiolin	ørnesinn	1
kjøkkengang	underklang	1
kristenskare	venneskare	1
varen	spare'n	1
engang	stang	1
paddekvekket	forskrekket	1
barne-sanne	lande	1
milelang	Nang	1
Wales	sjels	1
lokker	svar	1
renser	grenser	1
strande	panne	1
velte	rålærbelte	1
synge	gynge	1
anger	folke-sanger	1
juleskikk	avskjedsblikk	1
lind	ørnesinn	1
Sanktehans	fargesans	1
hull	Bull	1
hende	brenne	1
utkåret	året	1
ekstase	rase	1
tidt	Moabit	1
skrammer	stammer	1
inn	ørnesinn	1
blikk	butikk	1
sjele	fjæle	1
bakker	attakker	1
milelang	opprørstrang	1
stråleglans	solskinnsglans	1
fin	lind	1
skvatt	piggtrådkratt	1
godt	gudeslott	1
øye	pløye	1
staven	Graven	1
skrek	vek	1
strengeklang	stang	1
trang	klang	1
skrammer	fosforkammer	1
krigerby	spy	1
krans	bølgedans	1
forårssang	stang	1
lille	bildet	1
tager	oldingplager	1
kuren	luren	1
ritt	Moabit	1
fortelle	skjønnhets-velde	1
kval	dal	1
bevarer	fanfarer	1
mor	fjord	1
befrier	ironier	1
engang	bølgegang	1
vintersky	våpengny	1
fnokk	dvergeflokk	1
talg	valg	1
duft	luft	1
mål	dvergemål	1
brekker	dekker	1
lav	gav	1
kry	tordensky	1
fange	mange	1
egn	smergelslipestein	1
glass	kvass	1
glippe	knippe	1
skikk	gøyeblikk	1
fatt	Natt	1
stykker	småstadsnykker	1
gutter	futter	1
slør	hør	1
hang	svang	1
fiolin	vestenvind	1
an	vann	1
fargesans	brudekrans	1
naturen	turen	1
venn	svenn	1
minnet	skinnet	1
ryste	kryste	1
amuletter	skvetter	1
kiv	bliv	1
barnesanne	forbanne	1
hav	bispestav	1
kveget	beveget	1
klynger	tynger	1
gnaver	skaver	1
prestinner	synderinner	1
april	il	1
menneskevrimlen	himlen	1
frost	kost	1
tretter	fortetter	1
forsømt	skrømt	1
gnist	frist	1
dikt	rikt	1
vær	skjær	1
inn	vestenvind	1
stred	sæd	1
kull	omkull	1
snakker	bakker	1
dvergfurutopp	mastetopp	1
kamerat	betatt	1
ivare	snare	1
der	kjær	1
guddomsglans	santkehans	1
urolig	fortrolig	1
rang	merkestang	1
mage	lage	1
bort	stort	1
forstå	lå	1
vevet	blevet	1
Sanktehans	stråleglans	1
ørn	børn	1
over	lover	1
fornemmer	fremmer	1
stikk	republikk	1
flasker	vasker	1
stuss	bluss	1
forårshimmel	klippestrimmel	1
opal	Baal	1
eventyrhekk	frekk	1
pistil	arbeidshvil	1
trylleri	forbi	1
Ølversønn	seierslønn	1
forøden	solmorgenrøden	1
runer	luner	1
tøve	øve	1
fordømt	drømt	1
centnervekt	vekt	1
fødeby	våbengny	1
nut	lut	1
barneminner	svinner	1
sturen	luren	1
fryder	lyder	1
verk	plankeverk	1
graver	gaver	1
fortelle	felle	1
verdens-bulder	hulder	1
hus	brus	1
avskjedssang	solnedgang	1
smertensstønn	seierslønn	1
arbeidervin	lampeskinn	1
efemeride	pyramide	1
jeg	meg	1
leire	ber	1
barneskare	kare	1
veke	leke	1
klokkeklang	gullplateklang	1
stake	rake	1
suser	buser	1
sti	verdi	1
flokket	tråkket	1
lede	kvede	1
løv	støv	1
klar	skar	1
kvad	rad	1
ny	våpengny	1
befrierverk	berserk	1
odelsgrunn	hjertegrunn	1
forynger	synger	1
efemeride	kvide	1
rullestenslyd	pryd	1
ritual	sjal	1
snor	stor	1
natur	skur	1
graver	gnaver	1
støyt	sprøyt	1
stemme	skremme	1
gullplateklang	bølgegang	1
jomfrubryst	himmellyst	1
mur	tur	1
fiolin	grind	1
tidt	vidt	1
fargesans	Bugge-Hans	1
ende	fullende	1
fler	ser	1
ur	skur	1
bedrager	mager	1
Ørn	bjørn	1
ville	bildet	1
solmorgenstund	fund	1
skikk	prikk	1
plett	rett	1
bruse	suse	1
menneskemunn	hjertegrunn	1
spinner	renner	1
klemt	forstemt	1
gro	blod	1
lind	grind	1
bud	embedsskrud	1
kongedømme	ømme	1
syrin	aftenvind	1
nordvesten	resten	1
huldreslått	slott	1
centnervekt	sommerblekt	1
