word_a	word_b	rhyme
fast	hernede	0
Hell	Å	0
ringe	oppsvinge	1
havn	lys	0
plan	tåker	0
skjønt	grønt	1
hul	grav	0
få	Helena	0
den	igjen	1
strømme	jord	0
gatestøvet	kommer	0
støvet	matt	0
fløyne	øyne	1
gru	brenner	0
hu	ennu	1
taljer	Kuba	0
lød	jeg	0
strekke	finger	0
skygge	bygge	1
hender	skatt	0
hyrder	byrder	1
neven	lempe	0
tjørne	hjørne	1
nær	snakker	0
sabel	grisk	0
fjell	graneheien	0
lyseblå	lå	1
stjerner	palass	0
glans	skifter	0
lugg	hugg	1
liv	blikk	0
betreder	ynde	0
leven	neven	1
Nicaragua	bra	1
flammemunn	ly	0
vinge	jettedyst	0
planter	hever	0
bestemt	munnen	0
forlatt	drøm	0
krøp	ligger	0
se	komme	0
rammer	smertensstønn	0
opp	stanser	0
tonerekke	klinger	0
skinner	slører	0
om	stå	0
kaller	sivet	0
kyst	strand	0
ut	sprut	1
gruen	hær	0
sett	bærer	0
bedrift	øye	0
vårn	se	0
kompani	nordvesten	0
eie	dag	0
hjem	gro	0
hedret	klinge	0
trakter	hjem	0
gitter	splitter	1
gulv	strengeleik	0
minne	besinne	1
stort	bestyr	0
levende	stumme	0
ætt	stor	0
stråtakhytte	stol	0
slynger	gynger	1
jurister	fem	0
stor-sei-stimen	timen	1
jammer	lemmer	0
vinge	nå	0
blomsterflor	spor	0
pryd	tårer	0
bøyer	skam	0
ris	rinner	0
liv	kjempe-kull	0
lerkeslag	gjest	0
venn	mor	0
vinger	ut	0
haster	gyser	0
ruiner	til	0
vidunder	blå	0
kommer	flommer	1
dager	eneste	0
steder	dra	0
armer	må	0
massegrav	skjell	0
grøde	plaget	0
smil	ville	0
sender	hender	1
beklemt	hest	0
føyer	gård	0
mor	sitret	0
Magnor	sangkor	1
tider	årene	0
krav	skillemynt	0
alt	født	0
ringe	jettebringe	1
klinge	brande	0
forteller	treller	1
skanse	toner	0
stor	krenget	0
lend	ham	0
land	ned	0
syd	putrer	0
kun	luft	0
gro	to	1
kropp	svenn	0
fedre	sagt	0
øst	mann	0
sønderrevet	salighet	0
rast	hast	1
sist	strand	0
tenner	blender	1
rørte	hørte	1
knaker	aker	1
forsvinner	spinner	1
forstå	mål	0
fly	luften	0
blod	av	0
Wergeland	strand	1
fører	slører	1
stav	på	0
kluss	huser	0
filler	sluker	0
ro	søylerader	0
skapermann	lit	0
glemmer	så	0
strand	måde	0
vår	nordvest	0
laster	kaster	1
spredte	tilrette	1
roser	blå	0
her	gold	0
tvist	gnist	1
fiskekurven	kjerring-hurven	1
tre	topper	0
gatelarm	arm	1
tritt	granitt	1
dekk	fjord	0
spiller	klipperand	0
stå	så	1
tross	ild	0
høre	bud	0
mile	tider	0
sone	natt	0
selv	forfengelighet	0
kunst	gunst	1
lott	settes	0
lang	klut	0
tue	bue	1
mer	ber	1
kast	mast	1
topper	sogn	0
sten	men	1
stå	rørte	0
kan	mare	0
til	mild	0
finger	ord	0
ikke	øyne	0
øye	Høye	1
gåde	tråde	1
lys	varm	0
jomfrubryst	bære	0
blod	ferden	0
styrke	hav	0
kjærlighet	skjelver	0
grått	hvisken	0
bort	inn	0
skikk	tvende	0
glans	fatter	0
steder	brem	0
lo	Ho	1
kjed	fargespill	0
blidt	følger	0
år	sjelesår	1
juleskikk	kruset	0
kåret	betrygge	0
sagt	pakt	1
ut	brutt	1
byen	rigger	0
skaut	fred	0
børn	makt	0
ned	ild	0
bord	palmer	0
sjakt	musikk	0
smuler	bød	0
måneskinnet	led	0
svanebryst	skrekk	0
sunne	dårefakter	0
lå	gåde	0
vinker	svar	0
et	skyer	0
platå	trygg	0
fange	mod	0
her	snakker	0
jorden	makt	0
mur	bur	1
China	dør	0
vis	mat	0
bærer	tærer	1
nu	Litli-litli-lu	1
pergamenter	tidsfordriv	0
runde	klage	0
lønner	bønner	1
vendt	fri	0
varmt	igjen	0
eng	sammenheng	1
glede	vegg	0
evne	levne	1
den	kirke	0
frem	herberge	0
ryster	bolig	0
pynt	jorden	0
støv	løv	1
himmel	blues	0
barnemunn	vide	0
regn	sanser	0
sjøen	øen	1
tiden	tak	0
bragt	sted	0
minner	hans	0
vet	tro	0
borg	hen	0
eventyr-sinn	inn	1
vekt	stråler	0
betatt	satt	1
falt	gjaldt	1
bjeffer	treffer	1
foruten	kjøl	0
behag	ære	0
natten	hosebånd	0
berserk	verk	1
tordner	ordner	1
satt	bodde	0
klyver	lyver	1
sæd	sletter	0
snøre	føre	1
flid	hell	0
protest	rest	1
været	ned	0
niste	friste	1
snare	bud	0
sorte	porte	1
sæd	gled	1
vei	daler	0
sten	morgen	0
jeg	svinge	0
levende	lik	0
dårefakter	akter	1
stad	fyller	0
smerte	forgå	0
stø	være	0
rune	kraft	0
vakt	morgen	0
kraft	egg	0
gave	havet	1
slag	slåss	0
trone	krans	0
år	ud	0
spor	sans	0
lenket	krenket	1
skåler	lyst	0
spor	kjerr	0
mil	forakt	0
sus	krone	0
hvitt	litt	1
settes	rettes	1
torden	gang	0
høy	fløy	1
klang	viden	0
kafé	tobakk	0
syn	fantasier	0
presteskrud	fornemme	0
sett	naturen	0
Korsfest	fest	1
frem	morgengryet	0
morgen	plikter	0
bor	lake	0
blinde	finne	1
inn	lå	0
armt	menn	0
hender	hop	0
vinger	smake	0
brønn	tjønn	1
liv	stråleflom	0
makten	landet	0
verdig	ferdig	1
eviggrønt	herlighet	0
draft	gå	0
sletten	hånden	0
ånd	mandig	0
bør	venn	0
hvit	gru	0
bor	sløret	0
sky	lønn	0
gjelder	tror	0
alt	dødt	0
kreditt	taler	0
fortolkning	døv	0
varme	Rom	0
høye	hørte	0
ord	latter	0
forstandig	bestandig	1
seil	vover	0
skygger	fri	0
kave	havet	1
profet	synderinne	0
farten	gjør	0
trett	hvileplett	1
fuglekiv	ull	0
under	sønner	0
på	kavet	0
lyst	ømme	0
under	kaster	0
skje	raseri	0
ingenting	stand	0
stille	meg	0
veie	svinner	0
dal	farer	0
gjeld	brist	0
rett	gro	0
kongetroner	Gud	0
koret	sinn	0
lenger	hat	0
fred	siste	0
forbi	fri	1
menn	tanker	1
tale	favn	0
tidsfordriv	leie	0
vest	struper	0
øde	sønderrevet	0
podet	blodet	1
klasser	løvet	0
dunkle	straks	0
vakt	jord	0
flere	kull	0
syd	kårer	0
klang	zinken	0
besvær	især	1
ånd	deg	0
Gud	kinn	0
stå	gang	0
svor	Jovisst	0
kryster	sang	0
strekker	fjær	0
renhet	enhet	1
lend	vinning	0
slag	vrider	0
stund	sterk	0
ridetøy	hytter	0
tjørn	ørn	1
trekk	vilt	0
feier	bre	0
elende	bånd	0
hvile	farer	0
tynge	klynge	1
på	dem	0
tinder	du	0
instrument	forstummet	0
morgenstund	ramme	0
krypet	bygger	0
gråstensgrav	søndenvind	0
datt	dansen	0
guddomsmakt	munn	0
svinge	vil	0
slår	haller	0
inn	tilkjenne	0
vang	kronet	0
griller	kåret	0
kjent	fange	0
slag	ro	0
itu	sved	0
tror	mer	0
stikken	studenter-fabrikken	1
samme	brud	0
skam	siktet	0
redningsplanke	verk	0
gater	gry	0
soldater	fare	0
skjendtselslast	rast	1
kan	sjele	0
forbi	vi	1
bram	tam	1
klirrer	sving	0
reden	Eden	1
gang	faller	0
knea	på	0
floder	furer	0
skue	kjær	0
røre	fremmer	0
svinner	stemme	0
synger	bladehang	0
ro	menneskestimlen	0
svinge	ratt	0
morgenbønn	from	0
øy	bryst	0
smugg	støvet	0
maske	aske	1
strålevell	opp	0
brede	fargespill	0
pels	land	0
grua	trua	1
grønne	drakt	0
bror	hedningjord	1
klipper	kipper	1
svenn	venn	1
mester	vé	0
kjære	være	1
iver	mildt	0
gift	drift	1
stemmer	raseri	0
trøst	tro	0
bæres	fyller	0
stor	uværs-henget	0
lyst	vei	0
stryker	øer	0
orden	gården	1
godt	visste	0
sekunder	blunder	1
jord	brenner	0
flid	stønner	0
sanger-vår	brus	0
humør	forvaret	0
eggen	veggen	1
sommeruke	sten	0
hemmer	raseri	0
to	sko	1
gress	snor	0
se	strever	0
vekt	trelleslekt	1
ulv	gulv	1
verne	kongenavn	0
bort	holder	0
fri	prakt	0
inn	fat	0
savn	ravn	1
vidunder	innunder	1
potteskår	blundet	0
drott	bad	0
pretorer	drage	0
vind	kinn	1
dans	skatter	0
verdensdommen	påskemorgenrøden	0
skrider	svinner	0
forening	mening	1
plett	bebor	0
strand	Kristiansand	1
forordning	befordring	1
rammet	slag	0
klakken	ombord	0
kjempehær	høre	0
sagt	bo	0
hark	mark	1
kyst	døden	0
stund	slag	0
vare	bare	1
vell	beger	0
finne	være	0
suse	by	0
full	karm	0
ren	mann	0
land	seirer	0
kledt	klage	0
opphøyes	krone	0
ravn	hvelv	0
smil	øyne	0
stolte	bånd	0
ser	dag	0
støy	fast	0
fjerner	strøm	0
sans	krefter	0
trenger	tilkjenne	0
kjøkkengang	drinken	0
forstøte	higen	0
hus	vingesus	1
ramme	Tor	0
gjøre	forstå	0
sikker	skikker	1
luften	venninne	0
knekket	stekket	1
gikk	fast	0
dam	skakke	0
eventyrhekk	knoppen	0
byll	bord	0
verner	skinn	0
drømte	Bull	0
henrykke	glød	0
forbliver	bånd	0
spent	av	0
lykter	lyde	0
passiar	glad	0
gryte	gyte	1
igjen	ham	0
grunner	røst	0
fabrikk	sydvesten	0
sterk	fare	0
Pan	eventyrer	0
var	fremmed	0
søvnig-gretten	skvetten	1
båren	bevise	0
Krist	sæd	0
blir	står	0
beiler	feiler	1
av	krav	1
helsebot	land	0
bedrager	klager	1
sfære	øves	0
forsoner	fortoner	1
bedrag	jord	0
stål	tøyer	0
vove	kveld	0
charmeuse	alle	0
trærne	dem	0
plikter	natur	0
spent	blad	0
hyllende	fyllende	1
løsen	pels	0
mørke	fugle	0
ut	snekker	0
fredet	vis	0
vi	Wergelands-rid	1
luft	fjord	0
snare	vare	1
mann	soldater	0
mile	se	0
full	kull	1
nelde	velde	1
evner	brød	0
strand	blå	0
flokk	stor	0
dit	lød	0
bukter	vrimmel	0
prester	nød	0
bar	får	0
nesten	Moskvais	0
slår	senket	0
beskytter	krigerskare	0
jeg	tvinge	0
besatt	stillhet	0
bøde	forvrenge	0
under	lyser	0
som	ensom	1
gruen	nær	0
vesten	bris	0
silkebryster	gang	0
tapen	givne	0
bønn	klynken	0
inn	lenger	0
veie	vinning	0
brann	sky	0
grunn	vide	0
jage	bedrage	1
prakt	marmordrakt	1
opp	himmelblått	0
fare	kristenskare	1
kviden	vekt	0
vind	hender	0
bytte	hall	0
flyter	skyter	1
løvehale	tale	1
dekk	trekk	1
vinger	ham	0
til	grav	0
inn	måneskinn	1
sunne	munne	1
bord	rart	0
sfære	sikter	0
gleden	leden	1
to	tro	1
gjest	krigerskare	0
munner	...	0
strand	lever	0
tørken	dørken	1
drysser	kysser	1
jakt	lagt	1
blomstersjeler	luer	0
beror	tror	1
gård	slår	1
makten	en	0
blest	trygg	0
drakt	sange	0
morgenbønn	lande	0
kår	klandres	0
flammesky	himmelluer	0
ro	ære	0
sjel	løvet	0
grodde	slott	0
død	skare	0
verden	av	0
grunt	bittesmå	0
lik	sus	0
måneskinnet	minnet	1
hendt	dommer	0
menn	vinner	0
sønn	stemme	0
stønn	drønn	1
nær	ving	0
ting	spring	1
stemte	pris	0
master	kaster	1
lyst	dyst	1
svermer	beskjermer	1
maskiner	inn	0
tarv	nok	0
kreve	sæl	0
befolkning	sinn	0
frys	våren	0
vannet	grav	0
forløst	naturen	0
himmeldrømmen	sjel	0
brenner	vil	0
bukter	fukter	1
odelsgrunn	sunn	1
frakt	tindre	0
drømt	mile	0
bakt	kjøkemester	0
hegn	an	0
spore	lønn	0
stavn	fengselsmur	0
rike	fremstige	1
's	krans	1
jeg	ende	0
dvele	ild	0
bevet	sorgen	0
kår	bror	0
Borgen	tilende	0
først	makt	0
varmt	fart	0
fuglekiv	pupiller	0
jord	mild	0
sæd	lukt	0
sinn	lever	0
natt	kjernen	0
ord	tale	0
forbi	trylleri	1
klippen	underveis	0
lysorkan	aeroplan	1
lyd	putrer	0
oljetørste	kjøkkentrappen	0
han	templet	0
menneskekryp	mindre	0
spill	gull	0
lever	betvinger	0
hjertenskjær	er	1
grunne	lunde	1
rettferdighet	vet	1
munnen	lunden	1
lå	hus	0
hviner	maskiner	1
fullbyrdet	én	0
list	Krist	1
nød	bevare	0
land	strand	1
rundt	smed	0
vern	jern	1
bryst	faller	0
sten	løs	0
dvale	morgenskove	0
river	hand	0
sæd	heder	0
ofte	skofte	1
del	finner	0
død	stød	1
år	muregård	1
tid	vandre	0
glede	bånd	0
eier	by	0
bord	seder	0
på	gavner	0
snaren	faren	1
plikter	svikter	1
andre	annen	0
gnaver	Baal	0
nord	bor	1
nasjonalteater	Staats-affære	0
indre	røre	0
før	solskinnsglans	0
hus	rett	0
buss	Hull	0
slutt	klokkeslett	0
suse	bruse	1
VESTERÅLEN	fjord	0
skar	ringe	0
dissonanser	hjerte	0
stål	korn	0
fanger	sanger	1
Ting	bud	0
kinden	støvet	0
nå	du	1
dette	kun	0
harmoni	kogleri	1
prale	gang	0
stor	til	0
fot	forlot	1
ild	kamp	0
pest	frihetsrigorister	0
ferde	tale	0
blind	rette	0
trette	blest	0
engang	li	0
strålevell	minner	0
brenner	drikke	0
søt	finne	0
knoppen	selger	0
mange	mod	0
ord	tanker	0
vannet	hav	0
tort	kort	1
bever	lyd	0
sinn	trenger	0
natten	to	0
tiden	fort	0
fjord	våg	0
sanger-vei	deg	1
planter	diamanter	1
jevnet	stevnet	1
ett	flaker	0
erfarer	sparer	1
frede	kan	0
like	minnerike	1
sletten	fjell	0
formilde	ville	1
vilt	deg	0
steg	millioner	0
skjold	skremmer	0
sinn	dvale	0
frø	falle	0
svermeri	døden	0
sak	sti	0
unger	hård	0
fløyne	jord	0
lag	bad	0
plett	morgenrøden	0
luet	ned	0
hånden	kivitt	0
despotiet	stat	0
farver	skarver	1
står	oppe	0
mindre	vide	0
varlig	dør	0
slør	hvile	0
nær	skjær	1
hell	favn	0
skjer	form	0
gatelarm	varm	1
pletten	skog	0
vakt	rede	0
høre	gå	0
inn	løvet	0
kamp	luer	0
sover	skjød	0
gleder	stier	0
menn	forhaling	0
parti	fri	1
sang	sider	0
slavinner	kinner	1
natt	trelle	0
blikk	drikk	1
overflod	gjemmer	0
nesten	bris	0
stål	spær	0
veggen	satt	0
Norge	indre	0
våt	kar'n	0
sist	ham	0
sving	stand	0
sa	goddag	0
engstet	steg	0
kås	gås	1
rognebærtreet	munn	0
mor	fjord	1
forklaret	støvet	0
hvile	liv	0
mod	overflod	1
på	igjen	0
hvilested	granitt	0
ved	sne	1
trinn	forsvinne	0
være	sterk	0
mann	stemme	0
fossen	åssen	1
jakt	pakt	1
trynet	bein	0
vår	blundet	0
står	av	0
glippe	klippe	1
ild	tier	0
juletider	forbi	0
skulder	bulder	1
rett	verre	0
bite	av	0
strand	barnelugger	0
bryn	døgnene	0
slepte	drepte	1
opp	prakt	0
regimente	skikke	0
støv	gry	0
børn	verdensbetvinger	0
land	toppe	0
fnokk	skjær	0
skjønn	jord	0
ord	jord	1
spor	komme	0
gjemmer	dølge	0
fordømte	strømte	1
tale	Harmen	0
kvinnen	selv	0
kummerfull	hjem	0
inne	fred	0
sæd	stred	1
står	banesår	1
sikker	slavemoral	0
bein	bære	0
broder	fiskeboder	1
folkevett	evne	0
strømmer	reder	0
derinne	stråler	0
kratt	arnested	0
røre	vold	0
stor	mor	1
lik	prakt	0
død	jeg	0
kval	ryste	0
billedtale	renset	0
kranselag	meget	0
sinn	gaver	0
valg	talg	1
samme	stor	0
vingefang	åpenbaret	0
fattigkassen	gatedyp	0
står	solen	0
derved	sted	1
måneglans	ly	0
grenser	fornekter	0
gynget	vover	0
tre	hylle	0
stuss	garn	0
pjalter	tilbake	0
villhet	benker	0
damp	mer	0
avskjedsklager	avgrunnsbruset	0
ord	slave	0
vakt	tre	0
ARBEIDER	seirer	0
lammer	blikke	0
fordømte	drømte	1
fange	altet	0
Bolt	graneholt	1
dro	slo	1
klede	vrede	1
armt	bjørk	0
rein	rygg	0
hater	vill	0
bratte	fatter	1
forfektere	forgapelse	0
Galilea	Arimathea	1
står	hår	1
skare	stund	0
rokke	forlokke	1
store	på	0
kammer	grunder	0
stjerne	hjerne	1
klippe	vippe	1
karriére	ære	0
brammer	skrammer	1
sang	rike	0
være	faste	0
guddomsmakt	sterk	0
lykke	tykke	1
gav	hvile	0
kleggen	heggen	1
glemt	kanhende	0
han	fritt	0
seildugshammer	prammer	1
øye	klang	0
smertensstønn	skavler	0
have	sommer	0
brenner	rand	0
dekt	svøper	0
befaler	landet	0
lyden	hvit	0
sval	tømme	0
live	beskrive	1
falt	former	0
ris	kvinner	0
gammel	kjært	0
ørkenild	bølgespill	1
våt	line	0
tilside	kvide	1
kjemper	kammer	0
kommen	døden	0
høy	fast	0
tindrer	klare	0
strålevell	selv	1
lagt	stund	0
tankesus	brus	1
kjenner	finne	0
nær	kirkebakker	0
smak	skral	0
står	tager	0
varmt	art	0
Gynt	hermet	0
vinge	vove	0
skinner	hører	0
drager	baner	0
vente	hær	0
luften	blomsterduften	1
stedes	redes	1
tørr	lønn	0
skikk	nåde	0
fatte	rikt	0
rede	leie	0
menn	krans	0
fordølger	svart	0
beklages	plages	1
forvisst	kongemakt	0
sild	syd	0
plager	før	0
produkter	bukter	1
bragt	flukt	0
sterk	panne	0
kjente	luft	0
frisk	flu	0
øye	røst	0
herskerinne	kvinne	1
hakker	bakker	1
var	underbar	1
dvale	tale	0
sår	farer	0
været	skjær	0
krenker	flod	0
stund	Staupersund	1
blomstersjeler	buer	0
bringe	pris	0
silkebryster	sang	0
svøp	tigger	0
dyp	avgrundsskinn	0
fjed	tretter	0
vinker	fri	0
ris	grønne	0
fornemmer	hender	0
kveget	banket	0
ferdig	inn	0
hviler	gror	0
rest	frihetsrigorister	0
av	fører	0
raver	mann	0
glemme	gjeld	0
Perge	krav	0
navn	skjelver	0
skyen	stille	0
kratt	matt	1
broen	år	0
lekte	stranden	0
veggen	bliv	0
lykke	trykke	1
blund	lam	0
plartå	hus	0
tilbake	veket	0
raver	skaver	1
braser	drev	0
damp	kamp	1
best	fest	1
fred	gjeldte	0
makt	former	0
øre	høre	1
ditt	ende	0
krans	sommer	0
igjen	by	0
fariseere	saddauseere	1
løvet	tinder	0
dekker	se	0
skjær	ospetrær	1
vende	henne	1
jekt	tørken	0
tang	slukker	0
spottet	fjottet	1
frede	svare	0
skrekk	svar	0
godt	grått	1
hender	verden	0
plaget	viet	0
brant	fant	1
tinder	breder	0
fryd	munn	0
pinner	minner	1
lemmer	behag	0
rammet	spinner	0
vide	mitt	0
gang	øre	0
bølgefall	hall	1
by	hytter	0
skabningsstigen	inn	0
flekk	sammen	0
fakter	være	0
drakt	står	0
sprekk	strevet	0
fugl	havet	0
lyd	stund	0
ryster	alt	0
hånd	bringe	0
terrasser	palasser	1
iver	spilt	0
blå	var	0
sunn	fedre	0
blade	dom	0
strå	li	0
vise	prøvesten	0
forfløyne	for	0
vind	lå	0
mester	se	0
Syden	krever	0
der	sang	0
satt	hat	1
hesten	Moskvais	0
sår	lever	0
før	samme	0
vill	tak	0
hvilested	blod	0
slange	grav	0
prest	best	1
legerot	slummer	0
ned	stund	0
ravneunger	havner	0
egne	vann	0
høre	berøre	1
fange	speilet	0
klemte	tider	0
fornekte	dør	0
kan	jager	0
sjel	drager	0
bønn	bjørkelunden	0
a	på	0
sum	stum	1
prakt	kongespir	0
nøyes	land	0
når	makter	0
himlen	menneskestimlen	1
faner	ahner	1
spinn	føde	0
sverd	mål	0
tang	vier	0
munn	sjele	0
deg	sommer	0
så	ære	0
drømmer	lyster	0
kom	kommer	0
sist	land	0
forbanne	grunn	0
finner	grav	0
skam	bragt	0
plage	klage	1
kyss	luft	0
norden	jorden	1
narrespill	ild	1
være	bære	1
lom	om	1
plage	før	0
bryst	kaller	0
sådd	funnet	0
røde	gull	0
vagger	stagger	1
land	fritt	0
morer	sporer	1
flukt	mistet	0
smil	hvil	1
hær	mann	0
radiotrakt	musikk	0
dyr	gård	0
stille	vei	0
jeg	foregiår	0
nær	vill	0
nypegren	får	0
sekund	himmel	0
stat	republikk	0
gåde	råde	1
mandolin	tappenstrek	0
fler	ser	1
regnvannsrenner	drinken	0
syn	bånd	0
råd	dåd	1
bord	sort	0
fred	led	1
rett	siste	0
skje	pil	0
gjør	bør	1
bryn	øyet	0
matet	rund	0
striden	kall	0
blod	støttestav	0
fugl	hans	0
eder	stemmer	0
glad	kilde	0
hvile	aftenvind	0
fjord	blinker	0
strand	kan	1
ætt	gro	0
leie	helligdom	0
inn	trilleslag	0
lerker	ord	0
klart	syn	0
glede	kroner	0
stavn	lange	0
gå	rett	0
raser	braser	1
drakt	led	0
krans	klode	0
slår	vandring	0
jeg	frem	0
himmel	streder	0
sild	høre	0
ett	jord	0
skikken	stiv	0
kjenne	forgå	0
rest	forårsfest	1
mus	graver	0
gevær	mer	0
vise	hvilegren	0
vind	lue	0
tror	bord	1
narrestaven	tirader	0
hu	driver	0
pine	pakkbodliv	0
Hør	mylder	0
sant	skyen	0
brann	skritt	0
skinn	brenner	0
bil	basuner	0
blod	no	1
nyker	fjær	0
sne	jord	0
dammer	blind	0
dør	grunn	0
betvinger	se	0
kanten	trykkes	0
krok	oss	0
ned	med	1
håp	like	0
går	verre	0
stien	selv	0
skiller	rosenskjær	0
vinger	sang	0
gang	spenning	0
skille	gård	0
kveger	tryllebeger	1
dvergemål	topp	0
rop	storm	0
feste	fare	0
form	skrud	0
blå	skride	0
Helgeland	kjenner	0
vang	grus	0
skikker	røk	0
galer	saler	1
ven	igjen	1
stiene	store	0
betvinger	ve	0
nordvesten	blod	0
finne	nær	0
skarer	tolk	0
sorgen	blad	0
besinne	redningsverk	0
frosten	natten	0
stans	santkehans	1
rygger	fri	0
time	sorg	0
skrømt	hvile	0
vell	like	0
fra	vender	0
midnattsstund	englemunn	1
tilbake	forene	0
ord	storbyvrimlen	0
enger	båser	0
offerprest	stemme	0
fjell	perlemorsskjell	1
ha	ja	1
trone	godt	0
fosforkammer	slange	0
fred	fører	0
tvinge	vinge	1
forvaret	gave	0
kår	gaver	0
bod	blod	1
dikt	kraft	0
fisk	flu	0
bad	rider	0
følgesvenn	finne	0
bestemmer	forkynt	0
spott	blått	1
glede	broderhånd	0
fatte	skatte	1
vever	glans	0
dem	minnerike	0
hender	ly	0
minner	morderstål	0
morderstål	mål	1
dømme	sti	0
vidje	spent	0
godt	makt	0
gang	rundet	0
ned	munn	0
glemme	øde	0
været	ære	1
sitter	ensomhet	0
kronet	døden	0
ned	lund	0
høvdingånd	renkespill	0
skjer	storm	0
ruiner	troner	0
kirke	trone	0
slott	derinn	0
krenket	forstummet	0
glede	rør	0
derved	ned	1
klokkeklemt	sangen	0
tinder	tider	0
skogen	ly	0
igang	ord	0
kveld	vell	1
frekkhet	enser	0
tråkker	gjør	0
tilende	kanhende	1
tåker	måker	1
plage	ned	0
orm	storm	1
velde	strand	0
blinker	fri	0
Niirenbergerstykke	lykke	1
åpen	tunger	0
fjell	øye	0
stene	kjøt	0
slange	drømme	0
blunden	granelunden	1
klynger	lett	0
dalet	hei	0
fatte	underfull	0
skrevet	har	0
minne	blå	0
ham	lam	1
kval	øde	0
vilde	spille	1
hav-brynet	synet	1
aks	straks	1
laget	samle	0
venninne	meg	0
den	hammen	0
øyne	for	0
klagen	dagen	1
ene	hård	0
vé	blind	0
skogen	plogen	1
drømme	grensefjell	0
mett	rett	1
blidt	fjell	0
riste	fare	0
skade	om	0
skjelver	falt	0
lammer	munn	0
sten	den	0
stjerner	havner	0
latter	favn	0
skinn	gryr	0
inn	brenner	0
seiler	steiler	1
hånd	spille	0
halen	puddelhund	0
kredense	bunden	0
skaren	kamp	0
frist	myndighet	0
egne	runer	0
ragg	redselsslagen	0
blottet	Storekult	0
neier	bre	0
rundt	grunnen	0
bort	bukt	0
trekk	munning	0
midje	spent	0
sjø	dører	0
ånde	vånde	1
syn	fanger	0
tilgrunne	skapermann	0
bever	steile	0
så	rygg	0
prest	forvirrer	0
grønn	araber	0
sove	fjell	0
deg	år	0
snur	ur	1
land	ny	0
ned	nag	0
sjel	bryn	0
sang	dag	0
flytter	hel	0
kirke	virke	1
strandblomststjerner	strøm	0
...	hjerte	1
fortrolig	brisk	0
matt	makt	0
avsted	til	0
sild	kassevis	0
paddekvekket	gjekket	1
annen	mindre	0
huldreslått	lagt	0
ett	rett	1
leber	feber	1
flokk	beiler	0
stå	egn	0
sønn	skrik	0
panser	danser	1
1914-SONETTENE	dem	0
på	ordet	0
lyte	flyte	1
hendt	China	0
far	skje	0
vise	vekter	0
lag	ære	0
makt	sagt	1
strålevell	høye	0
stort	inn	0
ser	kjempe	0
skrik	røre	0
evighet	vendt	0
opp	igjen	0
krav	flid	0
skatt	nær	0
faste	bunn	0
sone	trone	1
ser	tanker	0
SANG	sne	0
29,8	land	0
trelle	felle	1
gjest	stemme	0
makt	sokneskare	0
hus	fjære	0
brenner	se	0
trekk	gull	0
høst	trøst	1
slett	stund	0
makt	stormer	0
båt	låt	1
væring	besværing	1
stat	spinner	0
bønner	stønner	1
sand	skjød	0
henger	uhellsvanger	0
mann	sprang	0
ruger	henger	0
kor	tang	0
klippestrimmel	kues	0
lek	toner	0
stor	løfter	0
stad	styrkebelte	0
ånd	matt	0
komme	vis	0
kveldene	fjellene	1
ris	huler	0
salt	ord	0
sneen	går	0
fjerne	inn	0
fred	slag	0
sted	kalt	0
smergelslipestein	bein	1
spiller	individer	0
gynger	sluk	0
hevnet	englemunn	0
stri	fri	1
fjæren	ærend	1
urørt	lo	0
den	hjerte	0
båret	bygge	0
jammer	klynken	0
låret	året	1
Ravn	rand	0
skabningsstigen	trinn	0
tverr	Dyre	0
uhellsvanger	høye	0
slakte	allevegne	0
vei	unge	0
forleder	dølger	0
skogen	berget	0
sinn	hører	0
pakt	land	0
baner	vaner	1
less	Stokmarknes	1
dødt	såre	0
alvorsdyst	bryst	1
smake	svor	0
not	skjer	0
da	venter	0
sne	vær	0
hav	selv	0
dømmesans	Gud	0
på	grunn	0
slag	solskinsdag	1
Borgen	dommer	0
lever	arbeidsnever	1
hjerte	fedrearv	0
fjæren	kamp	0
kredense	natt	0
møye	røst	0
kultur	natur	1
parat	Paradis	0
kor	matt	0
hovedstad	vender	0
gater	vil	0
forsoner	ene	0
rankt	kropp	0
venn	kjenne	0
flytter	lytter	1
kroner	bud	0
fløyne	ferd	0
båren	lik	0
gresset	nesset	1
kåret	ære	0
panne	rør	0
kun	den	0
lyser	skritt	0
kvedet	Baal	0
jord	flyr	0
grunn	til	0
ville	skille	1
ildnes	sang	0
spor	for	1
kyst	krans	0
omkring	tur	0
hender	kvide	0
flammeskjær	nær	1
glad	rad	1
omkring	ting	1
hav	dåd	0
forlis	klippe	0
av	vei	0
skamme	tror	0
seder	døden	0
bøyet	bar	0
dal	sal	1
klar	avgrundsskinn	0
avskjedsklager	huset	0
vi	i	1
det	vær	0
ild	følge	0
tanker	aber	0
stemme	ei	0
skaffer	mann	0
nag	meg	0
skrik	øre	0
benket	især	0
sten	kaprifol	0
fare	rundet	0
slag	skjule	0
blunder	blomstersyn	0
mer	drag	0
hvile	kunster	0
gav	deg	0
troner	innesperre	0
slaver	vin	0
prøve	sør	0
bygde	omsider	0
hullet	rulle	1
pleie	får	0
flagg	fem	0
så	byen	0
ler	blommer	0
klang	enser	0
aske	stake	0
fekter	fornekter	1
grus	krone	0
råd	ham	0
tømmen	stjerner	0
strande	vrimmel	0
trette	best	0
rigger	toller	0
åket	tåke	1
bakkehell	strålevell	1
rørte	havet	0
nu	sved	0
