word_a	word_b	rhyme
lås	gås	1
klage	dage	1
blinde	finne	1
toppen	knoppen	1
bød	brød	1
bud	hud	1
fader	skader	1
teller	hjeller	1
folke-esse	kvesse	1
fant	diamant	1
svunne	vunne	1
sverd	menskeverd	1
strekke	tonerekke	1
dårefakter	kontrakter	1
motormann	land	1
hammer	fosforkammer	1
sjø	mø	1
dras	bas	1
lei	snei	1
neger	beger	1
klippe	slippe	1
vred	ned	1
bryn	blomstersyn	1
blomsterklynger	gynger	1
Graven	dødninghaven	1
morgen	sorgen	1
hjerteluer	truer	1
lot	mot	1
søylegange	mange	1
i	vis-à-vis	1
vet	kjærlighet	1
line	sine	1
barne-sanne	panne	1
tyst	bryst	1
bød	død	1
skarn	garn	1
slengt	bestenkt	1
aker	draker	1
form	norm	1
tryllemakt	prakt	1
vente	spente	1
kilde	bilde	1
stå	lå	1
runde	munne	1
baner	vaner	1
bed	stred	1
goder	floder	1
sne	ned	1
svær	her	1
fletning	gjetning	1
bad	glad	1
stanser	bekranser	1
Gud	skrud	1
strande	lande	1
lest	vest	1
hender	regnvannsrenner	1
tæret	næret	1
barmen	varmen	1
rest	vest	1
lakeien	veien	1
hjernen	kjernen	1
kvinner	spinner	1
tinnsoldater	nasjonalteater	1
drammer	rammer	1
små	så	1
strengeleik	eik	1
prale	tale	1
ventet	hentet	1
hun	stund	1
rynke	synke	1
finger	klinger	1
sol	bol	1
gull	smilehull	1
fjærer	sfærer	1
tittet	bronsestakittet	1
kobberskjold	fold	1
guttenaturen	sturen	1
rase	grimase	1
sti	forbi	1
blått	kott	1
kor	tror	1
fengselshvelv	tåreskjelv	1
krans	's	1
brede	Dernede	1
lider	vis	1
fortolkning	befolkning	1
flokk	fnokk	1
frukter	bukter	1
lund	grunn	1
skritt	vidt	1
ryste	kryste	1
stubber	nubber	1
munke-tro	bro	1
plass	gass	1
ham	sender	1
tabernakler	fakler	1
vekt	slaveslekt	1
trygge	bygge	1
trelleslekt	vekt	1
vårn	gårn	1
inn	lind	1
hopp	topp	1
forsann	mann	1
klippedale	vinterdvale	1
bestjele	dele	1
forsvunnet	spunnet	1
nynnende	begynnende	1
svinne	rinne	1
dam	lam	1
mil	smil	1
sjal	spisesal	1
frihetsrigorister	antikrister	1
seg	næringsvei	1
klage	plage	1
sammesteds	tilknes	1
hender	spenner	1
derpå	stå	1
palmesving	ring	1
år	slavekår	1
begrunnet	blundet	1
panser	skanser	1
gleder	steder	1
gjennomisner	visner	1
havet	begavet	1
paradis	bris	1
sjel	juvel	1
fant	gigant	1
ferde	gjerde	1
silkebryster	kyster	1
idag	behag	1
henger	sprenger	1
knekket	paddekvekket	1
ende	overende	1
kimer	timer	1
himlen	kremmervrimlen	1
søker	spøker	1
sprede	rede	1
notetegn	toneregn	1
hoftelam	gram	1
lekesaker	vraker	1
stå	slå	1
stunder	vidunder	1
ganger	slanger	1
snilte	smilte	1
bønn	seierslønn	1
hen	menn	1
ve	varieté	1
eder	sveder	1
labyrint	Korint	1
til	ørkenild	1
bud	gud	1
ikveld	Teruel	1
straff	traff	1
tent	procent	1
brak	svak	1
hender	ham	1
flyr	myr	1
forvirrer	stirrer	1
ny	våbengny	1
vekk	sprekk	1
fant	svant	1
liv	bliv	1
hvor	svor	1
is	forlis	1
kirke	virke	1
lund	stund	1
draker	saker	1
stjerneland	kan	1
like	minnerike	1
fortapelse	forgapelse	1
temme	klemme	1
verdig	ferdig	1
nikk	blikk	1
forvisst	kvinnelist	1
lenge	trenge	1
tromme	komme	1
kledsel	redsel	1
begjær	her	1
hopen	ropen	1
disk	fisk	1
brann	redningsmann	1
bukter	slukter	1
rav	av	1
lune	rune	1
landet	strandet	1
legg	egg	1
evighetsordet	bordet	1
til	sild	1
eng	elveseng	1
skjær	lær	1
verne	gjerne	1
enhver	nær	1
være	kjære	1
felle	melde	1
snekker	forskrekker	1
spenn	igjen	1
barmen	varmen-	1
berører	fører	1
til	solgangsild	1
adelsstamme	ramme	1
rykte	frykte	1
kjempe-sang	svang	1
knopper	bølgetopper	1
fritt	skritt	1
sekker	rekker	1
sagastol	pol	1
raker	flaker	1
seg	lei	1
fiolen	solen	1
brenne	tvende	1
bar	var	1
gikk	gøyeblikk	1
vugget	rugget	1
lend	svenn	1
vekk	trekk	1
munn	morgenstund	1
Vårherre	dessverre	1
brist	kvist	1
skapermann	kan	1
seg	lik	1
ner	mer	1
pralen	dalen	1
vendt	hendt	1
fang	sang	1
storme	forme	1
legg	hegg	1
skjær	vær	1
år	går	1
med	ved	1
små	blå	1
bladehang	gang	1
gress	tilkness	1
ifjor	stor	1
bli	forbi	1
fem	hjem	1
male	billedtale	1
himmelblått	forstått	1
skritt	mitt	1
melket	kalket	1
samvittighet	vet	1
dvale	sale	1
planer	vaner	1
kvinner	skinner	1
avskjedssang	gang	1
vånde	sonde	1
Skjønn	morgenbønn	1
Sillejord	kirkekor	1
innunder	vidunder	1
prater	pater	1
skjenket	senket	1
ene	rene	1
stråler	skåler	1
krans	brudekrans	1
krans	måneglans	1
inne	rinne	1
gjøk	strøk	1
sammenkrummet	gjesterommet	1
årer	lårer	1
nok	gudeflokk	1
natt	satt	1
menskerøsten	høsten	1
rester	mester	1
mot	helsebot	1
søm	drøm	1
skimmel	marmorhimmel	1
besvær	kjær	1
årene	fårene	1
lindrer	tindrer	1
ti	forbi	1
lytter	hytter	1
fager	dager	1
galer	saler	1
forfekte	fornekte	1
døden	brøden	1
lake	tilbake	1
gny	by	1
kåret	såret	1
vinker	blinker	1
brottet	eventyrslottet	1
snakk	takk	1
befester	prester	1
frydeskrik	lik	1
kjærlighed	derved	1
steiler	peiler	1
officer	ser	1
kjenner	frender	1
såret	båret	1
naturen	kuren	1
fangehull	muld	1
med	se	1
list	Krist	1
revet	fordrevet	1
skåren	våren	1
stanser	skanser	1
skrek	vek	1
framtidsdrøm	strøm	1
ane	fane	1
glede	hede	1
lykke	henrykke	1
ødes	fødes	1
strå	lå	1
gru	blu	1
diker	skriker	1
muren	naturen	1
nede	rede	1
svirrer	dirrer	1
øye	Evighøye	1
stamme	lamme	1
dertil	strengespill	1
svermeri	dere	1
vær	nær	1
skjønt	eviggrønt	1
hvitt	blidt	1
nær	her	1
jetter	sletter	1
tre	se	1
vinne	inne	1
dør	slør	1
praleri	sofisteri	1
verket	merket	1
gatedrenger	henger	1
solevarmen	karmen	1
vise	lise	1
totenslæger	askebeger	1
kårer	tårer	1
lave	gudegave	1
stykker	nykker	1
lystet	brystet	1
slår	hår	1
hei	vei	1
sterk	befrierverk	1
kopp	opp	1
til	offerild	1
forsenkning	tenkning	1
hedersmann	land	1
lukt	smukt	1
gled	sæd	1
rede	vrede	1
fuglefløyt	bølgesprøyt	1
soldat	skatt	1
time	stime	1
sunn	odelsgrunn	1
buret	furet	1
fasong	long	1
kveld	farvel	1
gispen	bispen	1
går	kår	1
lend	vandringsmenn	1
av	stav	1
strand	Wergeland	1
forgjeves	kreves	1
munn	hun	1
bolk	tolk	1
prammer	flammer	1
hans	krans	1
ingenting	ring	1
påfugle-hær	millionær	1
brenne	elende	1
hugge	vugge	1
snarer	farer	1
hurra	sa	1
sund	hund	1
stand	strand	1
hårdt	vårt	1
lund	puddelhund	1
dvale	gale	1
lykke	smykke	1
flamme	ramme	1
våpen	åpen	1
evighet	bestandighet	1
skal	tall	1
vann	strand	1
skavler	kravler	1
sperr	kjempetrær	1
gjærer	pærer	1
kor	jord	1
vender	tenner	1
trellebinde	finne	1
saksen	Dagligdagsen	1
stol	æressol	1
knatten	skatten	1
kirkebordet	koret	1
fred	ved	1
splid	tid	1
bli	fril	1
hår	vår	1
fant	spant	1
stunder	blunder	1
betyr	flyr	1
disk	bisk	1
lenke	skjenke	1
hav	av	1
stole	skole	1
ferdig	iherdig	1
fedre	bedre	1
sveket	veket	1
villighet	kjærlighet	1
bys	gys	1
lykke	Niirenbergerstykke	1
sønn	bønn	1
port	bort	1
kaste	faste	1
feste	neste	1
dør	sør	1
grått	forstått	1
beskjed	ved	1
morgenrøden	døden	1
radiotrakt	sagt	1
bytte	lytte	1
der	hær	1
iver	motiver	1
forgjeves	leves	1
lærer	begjærer	1
neier	seier	1
våte	gråte	1
opp	dvergfurutopp	1
Evighøye	bøye	1
skrenter	venter	1
se	frelsesarmé	1
ting	omkring	1
Eisenfresser	eksesser	1
slynger	gynger	1
brenner	tenner	1
falme	kvalme	1
lage	mage	1
til	mild	1
kulører	hører	1
berømte	drømte	1
yppersteprest	vest	1
briste	miste	1
verge	bjerge	1
sand	tinderand	1
sletter	metter	1
brande	aftenlande	1
erfarer	sparer	1
etsteds	kongress	1
måkeving	omkring	1
kalle	falle	1
satt	Natt	1
offerdyr	gryr	1
elven	skjelven	1
holder	boller	1
hører	rører	1
rar	har	1
varlig	farlig	1
levende	bevende	1
far	var	1
når	forstår	1
tempelhall	tall	1
hvile	pile	1
tie	bie	1
ei	vei	1
armen	varmen	1
mor	fjord	1
trøndersk-hedemarkisk	uinnskrenkt-monarkisk	1
møye	bøye	1
vått	blott	1
kvinneskrik	slik	1
berguhyre	Dyre	1
en	pen	1
klang	fang	1
embedsskrud	Gud	1
Bull	tankefull	1
sagn	agn	1
til	ild	1
rase	ekstase	1
formår	forstår	1
anger	fanger	1
gift	drift	1
mildt	vilt	1
bunn	blund	1
nemme	hjemme	1
dører	hører	1
makt	pakt	1
sløve	prøve	1
trolldomsmenn	herhen	1
skafott	fått	1
sko	god	1
brente	regimente	1
være	bære	1
grunt	rundt	1
best	blest	1
gråt	nidingsdåd	1
slottet	spottet	1
spott	drott	1
omringer	finger	1
tilstede	hernede	1
trinn	blind	1
med	skred	1
port	fort	1
glad	vidunderbad	1
stjerne	fjerne	1
kinner	jettekvinner	1
prøvesten	én	1
raver	gaver	1
himmelbrygge	skygge	1
ekspeditrisen	grisen	1
sett	lett	1
skogene	slogene	1
kiv	kunster	1
Kattegat	admiral-fregatt	1
sympati	trylleri	1
tunger	runger	1
topper	knopper	1
minne	vinde	1
mål	bål	1
tabernakler	mirakler	1
fullkommenhet	atlet	1
derinn	sinn	1
vorden	orden	1
koldt	holdt	1
gny	gry	1
ditt	mareritt	1
det	sne	1
bragt	kongemakt	1
itu	hu	1
spor	ord	1
hospital	møtesal	1
der	her	1
betagne	Redselsslagne	1
hynder	synder	1
gatedrenger	enger	1
tordenslag	hjertelag	1
så	lå	1
fortøye	høye	1
kløkt	trykt	1
lund	hun	1
skanse	lanse	1
sterk	renholdsverk	1
minne	besinne	1
bror	ord	1
ranke	vanke	1
skygge	brygge	1
bød	glød	1
's	sankthans	1
brak	tak	1
miner	triner	1
gal	sval	1
planter	diamanter	1
alt	talt	1
solen	skolen	1
krever	never	1
klipperekker	strekker	1
murstensgård	skyteskår	1
stunder	under	1
stetse	kretse	1
tingen	øyelågsvingen	1
dynge	klynge	1
hugg	pugg	1
betrygges	bygges	1
flid	tid	1
på	vrå	1
Nicaragua	bra	1
sett	ett	1
kommerkua	seterbua	1
sist	forvisst	1
øyelågsvingen	ingen	1
fortell	julekveld	1
tilfreds	broderkrets	1
like	rike	1
tvil	kil	1
forinnen	kvinnen	1
mål	gledesbål	1
blank	bank	1
marken	arken	1
saft	haft	1
plater	gater	1
plikt	slikt	1
fiendesverd	hyklerferd	1
stanger	fanger	1
fjorde	borde	1
tamme	sammen	1
kval	sal	1
gudegave	have	1
bær	hær	1
frem	hjem	1
ry	by	1
svar	far	1
fullt	pult	1
sko	ro	1
bekranser	panser	1
grein	kampestein	1
freder	spreder	1
lillaskjær	her	1
grumme	stumme	1
døden	hungersnøden	1
dekke	frekke	1
kongetrone	sone	1
engen	sengen	1
på	gå	1
trer	fler	1
gang	trang	1
få	råd	1
mørk	dørk	1
blod	no	1
bark	mark	1
stand	vann	1
vé	galgetre	1
hi	forbi	1
klinge	bringe	1
brøyter	sprøyter	1
jo	ro	1
riste	kviste	1
rullesten	ben	1
klinge	tvinge	1
sut	lut	1
marmordrakt	prakt	1
brem	hjem	1
vente	hente	1
forgår	vår	1
kampestenstue	lue	1
vinter-sne	se	1
aftenrøden	gløden	1
fløy	støy	1
lagt	rakt	1
smukk	sukk	1
tro	bo	1
larm	karm	1
Wergelands-rid	tid	1
griller	spiller	1
dit	marmorhvit	1
rør	før	1
slyngelalder	galder	1
forgyller	mylder	1
sikkert	kikkert	1
natten	atten	1
profeten	tidstrompeten	1
menneskekryp	dyp	1
bevares	spares	1
sped	sæd	1
vinterland	mann	1
beror	ord	1
blade	glade	1
lo	evighetsro	1
kiste	visste	1
kjent	sendt	1
minnes	finnes	1
's	santkehans	1
lærer	bærer	1
sangen	tangen	1
Kinamann	land	1
vinde	binne	1
har	bar	1
godt	vått	1
laken	staken	1
jubelsang	klang	1
lød	skjød	1
tenke	lenke	1
svakt	vakt	1
da	bra	1
byer	skyer	1
krusifiks	Blix	1
forstå	lå	1
fedrearv	tarv	1
sal	dal	1
klokkeklemt	glemt	1
blanke	tanke	1
mus	brus	1
dårefakter	akter	1
jord	fjord	1
kristenblod	bo	1
lyden	Syden	1
gang	lang	1
knopp	opp	1
bever	lever	1
bandt	sant	1
snakken	bakken	1
nei	vei	1
naturen	uren	1
felt	elt	1
kryster	kyster	1
herskerkrans	glans	1
profeten	magneten	1
masker	flasker	1
dikt	rikt	1
topper	hopper	1
kongeskrud	gud	1
jag	vingeslag	1
reik	Bleik	1
brann	mann	1
slakt	forakt	1
trelle	fortelle	1
flammespill	vill	1
prektig	mektig	1
spett	ætt	1
best	gjest	1
seder	trønder-heder	1
tant	bandt	1
gjeldte	belte	1
fortrøstningsfull	gull	1
frukt	flukt	1
blå	lå	1
sommerkveld	farvel	1
kårer	dårer	1
plett	ætt	1
stri	fri	1
irisskjær	nær	1
tilrette	spredte	1
saddauseere	fariseere	1
besvær	nær	1
tårn	tilforn	1
seil	speil	1
suveren	sten	1
krenke	skjenke	1
snarer	svarer	1
håret	såret	1
elv	selv	1
støt	aftenglød	1
plass	Mads	1
tilsjøs	jøss	1
bevet	krevet	1
finger	springer	1
Ting	omkring	1
tenke	benker	1
lanser	skanser	1
kant	vant	1
forløst	trøst	1
brisk	hvisk	1
kjøl	sjøl	1
brudehuset	suste	1
rett	slett	1
praten	maten	1
dans	santkehans	1
stammen	amen	1
land	bann	1
far	kar	1
står	hår	1
krans	dans	1
brant	rant	1
parodier	tier	1
på	slå	1
plankebenker	skjenker	1
summer	brummer	1
vang	klang	1
perlemorsskjell	fjell	1
slører	ører	1
bålet	målet	1
klasser	masser	1
deise	forretningsreise	1
sant	kant	1
fjell	kjell	1
venneskare	klare	1
heste	feste	1
eksempler	stempler	1
til	narrespill	1
øm	drøm	1
høyreblad	glad	1
skåner	blåner	1
Helena	Kartagena	1
ter	ser	1
stang	gang	1
drift	skift	1
skyer	fornyer	1
prakt	forakt	1
brott	godt	1
fornøye	høye	1
beger	jeger	1
herskerinne	kvinne	1
alt	gjaldt	1
vind	finn	1
vred	lever	1
fiske	friske	1
forgå	grå	1
han	kan	1
kommen	lommen	1
tanker	ranker	1
land	veie	1
sale	forhale	1
port	gjort	1
arbeide	feide	1
fans	brudekrans	1
ild	vil	1
krenket	lenket	1
herned	fred	1
vil	harpespill	1
Judea	Cæsarea	1
lut	ut	1
hverandre	forandre	1
forstøtt	ødt	1
granitt	skritt	1
blå	slå	1
dvale	tale	1
røk	besøk	1
grønne	skjønne	1
seng	heiagjeng	1
lunden	munnen	1
det	be	1
spiller	skiller	1
støvet	bedøvet	1
morgenblånen	månen	1
lyte	flyte	1
kåret	dåret	1
inn	pålandsvind	1
lyng	syng	1
stand	land	1
bris	dis	1
broderkjeden	sæden	1
fot	sot	1
instrument	brent	1
vektere	ektere	1
vind	sinn	1
jeg	vuggemei	1
hånd	helligånd	1
rad	blad	1
skynder	begynner	1
id	tid	1
folkestevnet	hevnet	1
blandet	landet	1
stammer	skrammer	1
falt	smalt	1
slusk	busk	1
plass	kvass	1
bredd	oversnedd	1
alene	rene	1
vind	måneskinn	1
legge	vegge	1
fortjener	forener	1
fletter	fortetter	1
spill	mild	1
veve	leve	1
Storebingen	ingen	1
havner	ravner	1
vender	hender	1
lemper	kjemper	1
lag	dag	1
ombord	jord	1
vinne	binde	1
netter	besetter	1
gulv	ulv	1
kunst	gunst	1
fortæret	været	1
fortell	selv	1
makt	menneskedrakt	1
frukt	smukt	1
tukter	lukter	1
gyser	fryser	1
vendt	skrent	1
stiller	kilder	1
lykke	trykke	1
flenges	slenges	1
vinger	tvinger	1
prenter	venter	1
tvinge	vinge	1
sanger	vanger	1
bekranser	danser	1
forvandling	handling	1
riktig	viktig	1
avsted	ned	1
rest	protest	1
frivol	symbol	1
stort	port	1
himmelbrygge	rygge	1
gnist	forvisst	1
grisen	visen	1
lei	hei	1
forårssang	gang	1
varen	faren	1
spenn	menn	1
gap	tap	1
slår	står	1
tjene	Ene	1
dø	kø	1
smuldre	skuldre	1
finner	forsvinner	1
gård	hår	1
gnist	tvist	1
vånde	tilhånde	1
hven	en	1
det	le	1
Staupersund	stund	1
finner	blinder	1
solskinsdag	minne	1
folkeslag	dag	1
julekveld	vel	1
Gud	nådebud	1
blomsterbed	fred	1
sukket	dukket	1
tent	forbannet	1
svant	sant	1
dere	kjær	1
toner	legioner	1
sist	pist	1
seil	feil	1
herre	dessverre	1
fødeby	morgensky	1
Menneskesønn	bønn	1
hund	grunn	1
frister	brister	1
fyller	mylder	1
tenke	enke	1
skade	blade	1
gruper	struper	1
kjede	glede	1
min	hvin	1
forgapelse	skapelse	1
trakt	svanedrakt	1
står	banesår	1
kart	hardt	1
bål	skrål	1
melde	velde	1
lot	blod	1
venn	hen	1
gi	nattelosji	1
eierett	plett	1
kvisten	kisten	1
ifjor	bord	1
steiler	seiler	1
hjerter	vant	1
skinn	drømmespinn	1
spann	mann	1
gjel	sjel	1
forteller	treller	1
renset	ubegrenset	1
hedre	fedre	1
til	bølgespill	1
C.-sentenser	enser	1
spent	hendt	1
klinger	tvinger	1
tørn	bjørn	1
pyramide	side	1
skare	snare	1
hindre	mindre	1
hvelver	skjelver	1
tegn	regn	1
tak	strak	1
sone	tone	1
strander	lander	1
svinge	tvinge	1
pris	is	1
grått	slott	1
bulder	skulder	1
iblandt	sant	1
himmel	klippestrimmel	1
distrikt	plikt	1
underlagt	makt	1
atter	latter	1
favner	ravner	1
vene	pene	1
stropp	opp	1
forherden	ferden	1
granetopp	opp	1
halen	dalen	1
driver	iver	1
evighetsverker	bjerker	1
overmakt	englevakt	1
kold	skjold	1
blidt	titt	1
vakt	prakt	1
ham	slam	1
stryker	nyker	1
leid	Rei	1
hav	stav	1
sans	vanns	1
metropol	bol	1
virkelighet	vet	1
jeg	Nei	1
kort	vårt	1
stemmer	gjemmer	1
sympati	gli	1
vover	over	1
lyd	pryd	1
luker	sluker	1
sang	betvang	1
statsforfatning	erstatning	1
svinger	ringer	1
syner	lyner	1
dont	vondt	1
strekke	dekke	1
frosten	blåsten	1
ennu	fedrenehu	1
sekretariatet	prate	1
viser	beviser	1
svinge	tinge	1
gigen	stigen	1
barneminner	kinner	1
mod	blod	1
ingensinne	finne	1
vinger	ringer	1
avsted	bed	1
sette	gjette	1
stilt	vilt	1
i	tidlig	1
være	fjære	1
time	strime	1
høre	gjøre	1
pile	ile	1
planter	kanter	1
april	vil	1
evne	nevne	1
plass	gudspalass	1
syden	lyden	1
sommervind	herinn	1
bringen	Storebingen	1
kaller	faller	1
eierett	ætt	1
ante	mante	1
går	får	1
oss	tross	1
vekke	strekke	1
vinken	klinken	1
opp	furutopp	1
Bugge-Hans	dans	1
pynt	skillemynt	1
svar	har	1
tomme	omme	1
svar	tar	1
tviler	smiler	1
mester	korsfester	1
båret	året	1
venn	følgesvenn	1
forstå	fest	1
fril	forbi	1
distrikt	slikt	1
frihetsrigorister	minister	1
julekveld	hell	1
best	prest	1
mæle	hedningesjele	1
søylerader	nomader	1
ånd	Washington	1
peser	hveser	1
kaster	haster	1
vin	mandolin	1
hall	skal	1
fader	bader	1
befrier	draperier	1
stillhet	villhet	1
sving	omkring	1
livet	givet	1
hvile	tvile	1
gal	kval	1
dør	tør	1
Norge	borge	1
går	hård	1
hyttevrå	gå	1
matte	fatte	1
veier	heier	1
helter	telter	1
lyder	fryder	1
sprang	engang	1
seder	gleder	1
klinger	vinger	1
ånd	hånd	1
tegn	tilregn	1
le	se	1
verdens-bulder	skulder	1
navn	ravn	1
inn	grind	1
snar	var	1
på	grå	1
gården	uorden	1
kiv	liv	1
moment	prent	1
løyde	fortøyde	1
flyver	styver	1
kloden	floden	1
kledt	beredt	1
stål	mål	1
dans	stans	1
eier	feier	1
guttenaturen	turen	1
tyrann	land	1
inne	forsvinne	1
lo	to	1
deg	hei	1
bord	nord	1
fjed	vadested	1
overflod	stod	1
gaten	staden	1
forstår	forslår	1
bestemt	gjemt	1
grunnen	bunnen	1
vek	blek	1
Sillejord	mor	1
sove	vove	1
hals	vals	1
aner	baner	1
dekt	slekt	1
svenn	menn	1
handles	forvandles	1
vanne	lande	1
svik	rik	1
oven	loven	1
steiler	negler	1
gnis	Moskvais	1
hvileplett	trett	1
spor	gror	1
grunne	sunne	1
treder	breder	1
santkehans	brudekrans	1
vekk	flekk	1
kveld	småmakrell	1
gyser	kyser	1
ender	brenner	1
morgen-røden	døden	1
mindre	indre	1
hyrdestav	gav	1
prutte	slutte	1
luer	buer	1
stiene	liene	1
fatt	forlatt	1
strømme	tømme	1
tå	blå	1
gull	lunefull	1
ly	vintersky	1
vi	forbi	1
borte	sorte	1
slippe	knippe	1
blå	grå	1
himmeldrømmen	strømmen	1
glede	hernede	1
fremme	glemme	1
lønn	bønn	1
gått	brått	1
finner	tinder	1
døv	støv	1
puddelhund	klippegrunn	1
dag	kirketag	1
best	vest	1
bier	tier	1
sten	én	1
grei	vei	1
trakt	sagt	1
stedse	kretse	1
væte	Lethe	1
fotefar	var	1
venn	ranker	1
takket	pakket	1
fisk	grisk	1
sosialist	kommunist	1
imot	birkerot	1
egne	vegne	1
romantikk	blikk	1
bister	antikrister	1
strid	glid	1
skygger	iserygger	1
kjoler	symboler	1
pust	rust	1
utrolig	bolig	1
svikte	sikte	1
slags	straks	1
danse	stanse	1
seg	snei	1
gul	rickshawhjul	1
flyver	lyver	1
vingeslag	dag	1
holdt	Bolt	1
nederlag	dag	1
lød	Brød	1
ryster	lyster	1
lenker	krenker	1
sang	slang	1
igjen	penn	1
skatter	fatter	1
Jerusalem	hjem	1
strid	gløde	1
melodi	forbi	1
snører	rører	1
fare	kristenskare	1
skratte	bratte	1
krav	hav	1
smiler	iler	1
knuse	huse	1
myrdet	bebyrdet	1
land	Johan	1
lang	trang	1
bjørkeheien	veien	1
hoder	antipoder	1
skulderband	hand	1
våte	gåte	1
minner	kvinner	1
berøre	høre	1
taler	praler	1
hær	er	1
strålekast	hast	1
netter	jetter	1
argumenter	pergamenter	1
drikke	skikke	1
grunn	rund	1
Helgeland	vann	1
skred	sted	1
skikk	fikk	1
flakker	bakker	1
melet	stjele	1
beleire	seire	1
stemt	beklemt	1
lenker	renker	1
kveld	Hell	1
sne	idé	1
svamp	kamp	1
rognekjæret	været	1
gråt	dåd	1
fugl	hjul	1
soler	violer	1
øye	nøye	1
mor	ildstråleflor	1
jevnet	stevnet	1
krysset	kysset	1
fjed	ned	1
bladehang	sang	1
sprang	merkestang	1
ganen	tranen	1
klippevegg	skjegg	1
øye	møye	1
slår	sår	1
hyl	asyl	1
forsiktig	viktig	1
ve	Se	1
savnet	navnet	1
parti	fri	1
sprang	trang	1
bare	venneskare	1
siden	vår-flom-tiden	1
Spanien	kastanjen	1
barm	harm	1
neier	feier	1
forakter	makter	1
ord	Tor	1
sommeruke	luke	1
finner	renner	1
bud	presteskrud	1
øde	helligbrøde	1
hell	fjell	1
sår	vår	1
når	gård	1
liv	lokomotiv	1
tent	sendt	1
fans	dans	1
kreditt	tritt	1
godt	drott	1
slakte	bragte	1
skinn	spinn	1
prestene	restene	1
hedret	fornedret	1
hall	fall	1
dødningklær	fosforskjær	1
saltet	altet	1
bror	kor	1
flammespill	ild	1
brinker	hinker	1
befester	mester	1
våde	nåde	1
bod	blod	1
venn	den	1
aske	maske	1
kildevann	mann	1
il	pil	1
jag	ansiktsdrag	1
sti	gi	1
bringe	svinge	1
beklages	plages	1
avsted	sæd	1
kinn	sinn	1
skinn	kinn	1
dra	bra	1
Galileer	fariseer	1
dere	sti	1
arbeide	veide	1
krefter	herefter	1
tanget	klippehanget	1
plass	pass	1
trær	her	1
gro	ro	1
tett	ætt	1
aker	saker	1
Voilá	bra	1
jages	drages	1
slummer	kummer	1
Baal	ritual	1
rokkelorer	porer	1
setning	fletning	1
evighet	hemlighet	1
Sognestrand	likemann	1
fremme	stemme	1
skvatt	piggtrådkratt	1
hender	sender	1
underbar	var	1
januar	spar	1
barn	skarn	1
gjeld	trell	1
sammen	ramme	1
tro	bro	1
klar	åpenbar	1
sprang	lang	1
tenker	senker	1
ny	sky	1
standart	klart	1
narrestaven	paven	1
dere	opprørsleder	1
seilet	speilet	1
legge	egge	1
forsone	tone	1
pakt	prakt	1
offerlund	stund	1
fjell	stråleveld	1
elv	hvelv	1
skjer	ler	1
kommen	dommen	1
vinge	bringe	1
fordømt	drømt	1
tilbake	stake	1
svare	bare	1
skare	forklare	1
vell	sjel	1
skjære	være	1
trykker	småstadsnykker	1
malm	halm	1
vinger	stinger	1
hornmusikk	blikk	1
stenger	henger	1
Henderson	sånn	1
kiste	liste	1
stengt	tenkt	1
lød	brød	1
furet	skuret	1
famler	ramler	1
hvor	spor	1
stod	ro	1
kall	fall	1
fjell	allikevel	1
slår	forstår	1
inn	blind	1
bygdelag	dag	1
vold	avindsskjold	1
brutt	slutt	1
forneden	Eden	1
suser	huser	1
svenne	kjenne	1
drikke	slikke	1
sted	sved	1
slukt	bukt	1
fjerner	stjerner	1
svøm	drøm	1
slagsmålsmerker	Seimsberserker	1
tar	var	1
styrke	yrke	1
sagt	pakt	1
øye	høye	1
plassen	Blomsterterrassen	1
tinde	derinne	1
sjele	hele	1
luren	figuren	1
despotiet	kompaniet	1
skikk	forgikk	1
derav	gav	1
lund	barne-munn	1
lav	gav	1
verset	merse	1
hverdagslam	skam	1
sosialist	sist	1
ly	gny	1
trak	sprak	1
lue	bue	1
godt	gått	1
i	vane-gjengeri	1
føler	nøler	1
når	vår	1
kinner	svinner	1
tempelkor	fjord	1
kvinnemildhet	villhet	1
tider	omsider	1
min	inn	1
braker	skaker	1
mesterjakelforestilling	skilling	1
gater	marmorflater	1
brann	ødeland	1
ro	avgrunnsbro	1
formår	vår	1
ære	sfære	1
frels	dovenpels	1
mus	sus	1
trær	austenvær	1
fonn	bånd	1
langt	trangt	1
gren	ren	1
synger	gynger	1
lanser	sanser	1
ru	flu	1
matadorer	rokkelorer	1
øker	søker	1
blomsterskudd	overskudd	1
bot	rot	1
stillet	seiersgildet	1
opus	skopuss	1
dagen	Redselsslagen	1
ødelagt	makt	1
det	ved	1
smykket	trykket	1
taler	portaler	1
fornemmer	stemmer	1
Fluks	instruks	1
vrå	lå	1
tingen	vingen	1
mystikk	blikk	1
stamp	kamp	1
sprang	gang	1
gneis	underveis	1
tåle	stråle	1
lyse	kyse	1
stien	lien	1
alfesang	lang	1
stans	brudekrans	1
blind	lind	1
glede	nede	1
lagt	pakt	1
veven	beven	1
knusleri	forbi	1
makt	avrustningspakt	1
kårer	årer	1
vi	tid	1
rekke	lekke	1
galileer	Fariseer	1
bøss	jøss	1
syn	lyn	1
spinn	sinn	1
lav	trav	1
mager	dager	1
med	derved	1
eier	seier	1
regjerer	proklamerer	1
hell	selv	1
yrer	oljekleshyrer	1
først	størst	1
drev	rev	1
fugl	skjul	1
nag	tak	1
imot	rot	1
sinne	herskerinne	1
