word_a	word_b	rhyme
Bugge-Hans	dømmesans	1
spør	før	1
hvin	inn	1
tukt	bukt	1
buser	knuser	1
fritt	blidt	1
mystikk	avskjedsblikk	1
forlatt	satt	1
funnet	bundet	1
strømte	fordømte	1
flammemunn	sekund	1
vannet	landet	1
gigant	bandt	1
smil	fil	1
fosforkammer	kammer	1
klager	rager	1
tiltross	loss	1
bil	sommermild	1
rørte	hørte	1
måneskinn	derinn	1
fager	nager	1
ringes	tvinges	1
stol	Kongestol	1
svang	gullplateklang	1
skral	smal	1
alfesang	fuglesang	1
overende	fullende	1
svant	fant	1
drott	vått	1
skriker	drømmeriker	1
pund	rund	1
dernede	tilstede	1
forskutt	sprut	1
kryp	dyp	1
her	trær	1
Moabit	ritt	1
kanhende	fullende	1
tindre	lindrer	1
slikke	skikke	1
vang	trang	1
stat	att	1
blevet	bevet	1
skjød	nød	1
kiste	miste	1
vrede	broderkjede	1
fiolin	sin	1
bølgesprut	ut	1
svang	vang	1
Staupersund	hun	1
svin	violin	1
hjemme	stemme	1
bly	morgensky	1
klede	askestedet	1
våken	månelyståken	1
peiling	seiling	1
frakk	kolibri-snakk	1
mon	Washington	1
bøyet	himmelhøye	1
anger	tanger	1
krenget	uværs-henget	1
Knut	minutt	1
fat	fatt	1
avlives	hives	1
drives	skrives	1
trafikken	trikken	1
klippeegn	fødeegn	1
betagen	dagen	1
mur	kultur	1
korsfester	fester	1
synderinner	skinner	1
liljebånd	hosebånd	1
lenger	henger	1
klør	gjør	1
måkeving	engleving	1
rester	fester	1
tornekrans	solskinnsglans	1
kvide	vide	1
jeger	askebeger	1
seierssang	milelang	1
fremme	tordenstemme	1
henne	hende	1
China	lina	1
skvetten	ætten	1
min	fin	1
farvesans	tindekrans	1
ørnebrus	forrådshus	1
tritt	hvitt	1
koloss	tross	1
gullplateklang	seierssang	1
spiller	griller	1
sky	gny	1
Rolland	sirenesang	1
mante	ante	1
opsvinge	klinge	1
klede	trede	1
stridt	mitt	1
smått	blått	1
Hans	krans	1
året	skåret	1
klør	direktør	1
pund	elvebunn	1
fortelle	skjønnhets-velde	1
forsøk	besøk	1
larmen	varmen-	1
mange	stange	1
befrier	parodier	1
skrå'n	på'n	1
bys	grys	1
sprekke	strekke	1
lønner	rønner	1
bestyr	kyr	1
driver	river	1
svinger	betvinger	1
velde	fjelle	1
inne	forsvinne	1
trafikk	nikk	1
fornøyet	pløye	1
blærer	kimærer	1
kaprifol	kongestol	1
Beveget	kveget	1
fortidsstat	smatt	1
seierssang	strengeklang	1
fang	forårssang	1
leire	officer	1
bil	pistil	1
trass	Plass	1
offerlund	barne-munn	1
skritt	hvitt	1
sjal	pastoral	1
feiret	seiret	1
lidt	mareritt	1
grøden	brøden	1
mål	dvergemål	1
stort	sort	1
sirenesang	bølgegang	1
gla	da	1
fler	ser	1
flott	gått	1
grøden	døden	1
øyekast	hast	1
flammer	rammer	1
glemt	bestemt	1
port	sort	1
fart	hardt	1
prise	ise	1
lyse	henrykke	1
sånn	evighetsbånd	1
sagn	agn	1
strømte	drømte	1
mat	soldat	1
stråleglans	bølgedans	1
tiet	sceneriet	1
sprekk	flekk	1
armer	karmer	1
slitt	titt	1
eggen	heggen	1
befrier	draperier	1
fløy	drøy	1
merkestang	klang	1
kroner	granittregioner	1
høvdingånd	hosebånd	1
redningsplanke	blanke	1
vind	tind	1
lidt	sitt	1
famler	ramler	1
din	arbeidervin	1
flammemunn	odelsgrunn	1
tinder	svinner	1
slut	brutt	1
pigger	brigger	1
kamerater	attentater	1
slut	stut	1
bjelkevegg	legg	1
enevelde	felle	1
broderhånd	liljebånd	1
il	till	1
Hans	farvesans	1
skjønnhets-velde	melde	1
Knut	sut	1
barne-munn	solmorgenstund	1
støtt	bløtt	1
sener	tjener	1
forsenkning	tenkning	1
forinnen	herskerinnen	1
hat	hatt	1
snare	svare	1
rede	frede	1
Staupersund	midnattsstund	1
klegg	hegg	1
opprørstrang	underklang	1
vegg	klippevegg	1
kongenavn	favn	1
vil	pil	1
sval	opal	1
mursteinsrøys	tilkøys	1
fare	krigerskare	1
døden	morgenrøden	1
krigerby	morgen-gry	1
svike	kongerike	1
gigen	skabningsstigen	1
Bull	fortrøstningsfull	1
knyr	skyr	1
halen	dalen	1
lang	gang	1
lempe	dempe	1
ditinn	drømmespinn	1
underklang	sprang	1
forskjønner	rønner	1
vil	tvil	1
Høye	døye	1
tur	gallions-figur	1
sølvsardin	arbeidervin	1
stillehavspassat	ratt	1
hatt	dravat	1
teller	hjeller	1
sommermild	mild	1
sky	ny	1
spyd	lyd	1
fjellmorbusk	dusk	1
havne	favne	1
romantikk	hornmusikk	1
sunn	lund	1
stopp	furutopp	1
forpester	korsfester	1
ravn	kongenavn	1
stanger	Hardanger	1
meteorer	matadorer	1
poteter	hemmeligheter	1
tilbys	frys	1
kremmervrimlen	sjelevrimlen	1
bøker	søker	1
prammer	kammer	1
katedral	slottsportal	1
fingerhatt	godnatt	1
slavinner	hinder	1
blinder	svinner	1
ynde	brynde	1
milevidt	Krit	1
lakeien	veien	1
skjendtselslast	krasst	1
jekt	trelleslekt	1
fuglesang	kjøkkengang	1
Moabit	slitt	1
skillemynt	forkynt	1
rant	tant	1
ut	stutt	1
at	fortidsstat	1
gutt	tilslutt	1
larm	harm	1
klokkeklang	milelang	1
tvil	fil	1
kontinenter	renter	1
våde	måde	1
brist	frist	1
frekt	centnervekt	1
plage	sage	1
falt	smalt	1
gry	gny	1
skåret	dåret	1
brått	kott	1
trolig	kongebolig	1
verdensby	gry	1
fosforkammer	skrammer	1
sal	smal	1
bak	tak	1
tegner	segner	1
rang	merkestang	1
dissonanser	lanser	1
bølgedans	herskerkrans	1
beklemt	forstemt	1
verne	fjerne	1
rund	englemunn	1
at	parat	1
slitt	kreditt	1
sende	avvende	1
helvedånd	Washington	1
pløye	bøye	1
sinn	blind	1
humør	sør	1
vekk	flekk	1
istykker	stykker	1
tilsmiler	biler	1
sang	gang	1
smil	klokkespill	1
sand	kan	1
vegne	regne	1
Natt	verdensstat	1
sinn	hermelin	1
bygde	skygde	1
stropp	furutopp	1
fargesans	bølgedans	1
presteskrud	englebud	1
hund	solmorgenstund	1
ler	ner	1
mitt	ditt	1
gøyeblikk	leskedrikk	1
motiver	perspektiver	1
gatedrenger	penger	1
gjaldt	overalt	1
brott	flott	1
pinsedagen	Storedragen	1
avskjedsklager	kulelager	1
rått	blott	1
krone	forsone	1
vingesus	lus	1
revner	evner	1
avskjedsblikk	blikk	1
gudeslott	himmelblått	1
Hans	brudekrans	1
lønner	sønner	1
sekund	hun	1
farvesans	stråleglans	1
støy	drøy	1
inne	finne	1
Natt	fatt	1
klokkeklang	strengeklang	1
bys	lys	1
venn	menn	1
stiller	sviller	1
revet	vevet	1
bildet	spille	1
minister	bister	1
perle-smykke	alders-smykke	1
bever	hever	1
sende	svenne	1
sirkuspisk	grisk	1
slaveslekt	projekt	1
kopp	granetopp	1
kvass	plass	1
spy	krigerby	1
betatt	forlatt	1
dør	rosenglør	1
tanke-grunn	puddelhund	1
snøen	Hovedøen	1
vintersky	gledesgny	1
berguhyre	myre	1
måkeving	ring	1
svikter	konflikter	1
flott	yacht	1
fløytespill	till	1
fyrsteslott	gått	1
pile	hvile	1
ness	etsteds	1
folkelarm	barm	1
former	normer	1
oppsvinge	ringe	1
kalle	alle	1
grøfter	løfter	1
seiersgløden	brøden	1
loser	oser	1
vande	barnesanne	1
tonetrang	sprang	1
fanger	sanger	1
drømme	strømme	1
seg	vei	1
offerild	narrespill	1
gyller	hyller	1
aeroplan	ocean	1
seiersgløden	døden	1
kold	koll	1
syd	rullestenslyd	1
tøyer	fartøyer	1
styggen	hesteryggen	1
svang	vingefang	1
barnemunn	menneskemunn	1
blått	huldreslått	1
sanser	stimulanser	1
klædebon	blond	1
deg	vei	1
trall	hall	1
jettekvinner	kvinner	1
fanfare	forklare	1
skikk	mystikk	1
ungdoms-hjem	gjem	1
felt	delt	1
fat	soldat	1
givet	hedninge-livet	1
gang	folkerang	1
minnerike	kongerike	1
skolen	polen	1
ly	våpengny	1
ødt	født	1
lampeskinn	spinn	1
dvele	besjele	1
romantikk	klikk	1
slikt	kvikt	1
barne-sanne	vande	1
strengen	lensmannsdrengen	1
rabbiner	miner	1
sunn	munn	1
sokneskare	venneskare	1
kloss	loss	1
dvelen	sjelen	1
brudekrans	blomsterkrans	1
drømmespinn	måneskinn	1
solmorgenstund	morgenstund	1
fortøye	døyet	1
jubelklang	jubelsang	1
høye	barneøye	1
ætten	søvnig-gretten	1
klirrer	virrer	1
fedrearv	skarv	1
åpenbare	broderskare	1
pest	vest	1
billedtale	male	1
glatt	smatt	1
lyse	stykke	1
runger	lunger	1
månen	himmelblånen	1
eftermale	hale	1
piler	smiler	1
gavner	avner	1
morgen-gry	vintersky	1
bever	svever	1
blomsterskatt	parat	1
hvin	blind	1
ørkenild	mild	1
høy	fløy	1
Niirenbergerstykke	trykke	1
hvin	hermelin	1
gårde	hårde	1
fukter	lukter	1
akter	dårefakter	1
vikingery	ny	1
reneste	beneste	1
jettekvinner	forsvinner	1
butikk	stikk	1
lade	stade	1
hele	hedningesjele	1
jubelklang	kjøkkengang	1
Staupersund	rund	1
druer	truer	1
Sanktehans	tornekrans	1
rinner	skinner	1
vang	fang	1
vike.	fliker	1
forskjønner	sønner	1
fin	kjerringgrin	1
kisten	kvisten	1
betvang	milelang	1
huldreslått	gått	1
bange	fange	1
underklang	bladehang	1
seil	speil	1
tonetrang	trang	1
Hol	kongestol	1
blærer	pærer	1
letter	spretter	1
glemmer	gremmer	1
tråde	Nåde	1
glemme	fremme	1
bror	bord	1
godt	mørkegrått	1
bladehang	strengeklang	1
apespill	fil	1
fader	bader	1
befrierverk	skaperverk	1
alders-smykke	kyse	1
tykke	henrykke	1
fall	metall	1
folder	holder	1
flakker	bakker	1
fleste	hester	1
lempe	kjempe	1
tatt	forlatt	1
strandblomststjerner	kjerner	1
strengeklang	blomstervang	1
violin	inn	1
sund	grunn	1
forlater	flater	1
krone	kongetrone	1
bevarer	fanfarer	1
forbanne	vande	1
marmortrinn	hvin	1
stridt	titt	1
bedrager	fager	1
fløtes	bøtes	1
salt	gestalt	1
gjeste	beste	1
sår	får	1
brott	grått	1
Messias	Jeremias	1
hundeskinns-trøye	døyet	1
betatt	satt	1
vemodsfull	Hull	1
ringer	englevinger	1
bestyr	menneskedyr	1
dravat	kamerat	1
flenges	vrenges	1
faner	maner	1
demmer	lemmer	1
kingelvevet	hevet	1
finn	pålandsvind	1
prestinner	renner	1
vang	stang	1
kold	gold	1
betvang	strengeklang	1
barne-munn	hjertegrunn	1
rykte	frykte	1
dregg	skjegg	1
sceneriet	partiet	1
hernede	betrede	1
syrin	sølvsardin	1
Flake	tilbake.	1
bunn	barnemunn	1
Ting	sving	1
gjorde	spore	1
blir	kongespir	1
Staupersund	elvebunn	1
sør	hør	1
jettekvinner	rinner	1
brudeslør	før	1
tall	bølgefall	1
klart	snart	1
stjele	hæler	1
milevidt	tritt	1
marsaftenvind	grind	1
lindret	tindret	1
offerild	pil	1
stanger	bueganger	1
annen	hannen	1
vrede	sprede	1
forsoner	legioner	1
heier	neier	1
utkåret	håret	1
kold	avindsskjold	1
slott	stjerneblått	1
tilende	brenne	1
årer	kårer	1
hat	stat	1
farvesans	santkehans	1
offerild	tvil	1
møye	fornøye	1
fryse	seiers-smykke	1
temme	demme	1
fullende	svenne	1
ter	seire	1
syrerslaget	sage	1
farer	drikkevarer	1
gamling	forsamling	1
avgrundsskinn	violin	1
midnattsstund	solmorgenstund	1
lunefull	tull	1
fin	stjerneskinn	1
ørnesinn	sardin	1
morgen-sky	morgensky	1
flammespill	mild	1
opprørstrang	folkerang	1
gledesbål	dvergemål	1
mandolin	solskinnsvind	1
brott	forstått	1
dammer	brammer	1
pinner	skinner	1
Nåde	måde	1
eventyr-sinn	solskinnsvind	1
penger	trenger	1
hund	fund	1
fyrsteslott	yacht	1
søvnig-gretten	13	1
forener	forlener	1
bil	ørkenild	1
dyder	lyder	1
lang	tang	1
flammesky	fødeby	1
ferjemannshyre	Dyre	1
morgen-røden	solmorgenrøden	1
stinn	hvin	1
flat	verdensstat	1
vinter-natt	smatt	1
stropp	topp	1
Dernede	betrede	1
nekter	vekter	1
kratt	skratt	1
klippeblokk	dvergeflokk	1
bildet	vilde	1
drønn	skjønn	1
skarer	kristenskarer	1
prikk	gikk	1
øye	møye	1
drømmespinn	arbeidervin	1
fukter	produkter	1
overende	tenne	1
kyr	dyr	1
skjendtselslast	brast	1
besatt	blomsterskatt	1
skal	bølgefall	1
ferjemannshyre	fyre	1
fortæring	tæring	1
flat	fatt	1
kanhende	tenne	1
filler	griller	1
tonetrang	bladehang	1
krig	uavlatelig	1
mørkegrått	kott	1
odelsgrunn	hun	1
beklemt	glemt	1
tatt	satt	1
klirrer	stirrer	1
stier	vier	1
funn	pund	1
hull	gull	1
seierskrans	dans	1
fryse	kyse	1
søylegange	stange	1
skjende	avvende	1
flammet	skammet	1
berømte	fordømte	1
døpt	kjøpt	1
søstersønn	brønn	1
stier	garantier	1
skrammer	rammer	1
mast	øyekast	1
lampeskinn	skinn	1
din	vind	1
straks	laks	1
liv	kniv	1
hal	tall	1
fiskerånd	helligånd	1
hund	hjertegrunn	1
sanne	lande	1
liljebånd	Washington	1
kveger	neger	1
æoner	granittregioner	1
dreper	sleper	1
sten	ren	1
tvende	kjenne	1
sommernatt	skratt	1
askestedet	sprede	1
smått	himmelblått	1
Bliv	kiv	1
vær	der	1
mesterverker	minnesmerker	1
krans	Bugge-Hans	1
ute	rute	1
ut	lut	1
fløytespill	solgangsild	1
vare	kristenskare	1
gyller	skyller	1
Viumsåsen	båsen	1
hang	slang	1
renkespill	pistil	1
sol-stråle-foss	oss	1
vrede	tilstede	1
hinder	skinner	1
rosenbedet	stedet	1
fossefallet	kalle	1
sang	tang	1
krøp	løp	1
line	lavine	1
fabrikk	fikk	1
milde	formilde	1
borg	sorg	1
glass	parnass	1
stemme	demme	1
tidde	vidde	1
lunefull	Bull	1
riker	skriker	1
morgenstunden	bjørkelunden	1
antikrister	kopister	1
Galileer	Nasareer	1
stinn	syrin	1
vesen	trapesen	1
tilside	stride	1
fem	brem	1
kongeskrud	Gud	1
fordrevet	levet	1
april	bølgespill	1
skjende	svenne	1
morgen-gry	bly	1
vevet	krevet	1
ild	hvil	1
trikk	gikk	1
retter	besetter	1
Natt	soldat	1
tatt	stat	1
avgrundsskinn	hermelin	1
fingerhatt	at	1
hende	derhenne	1
skabningsstigen	krigen	1
slynger	klynger	1
avenyer	skyer	1
stang	tang	1
brått	spott	1
øy	Gaukværøy	1
dvele	mæle	1
ditinn	pålandsvind	1
leire	mer	1
sprenges	lenges	1
dal	Kal	1
håret	låret	1
blund	puddelhund	1
dekker	sekker	1
fjerner	kjerner	1
lavt	haft	1
hundeskinns-trøye	høye	1
bueganger	søyleganger	1
egn	regn	1
runger	tunger	1
larmen	våpenlarmen	1
brudekrans	glans	1
drøye	møye.	1
stor	jord	1
fukt	brukt	1
hvin	min	1
sende	henne	1
lem	klem	1
smergelslipestein	bein	1
aveny	fødeby	1
gry	morgen-sky	1
rinner	minner	1
bringer	betvinger	1
høye	øyet	1
bevende	levende	1
vrede	askestedet	1
bjørketopp	granetopp	1
pral	Kal	1
steiler	snegler	1
sommermål	ål	1
varm	karm	1
utsletter	retter	1
fremmer	fornemmer	1
kuppel-løker	reisebøker	1
gutt	slutt	1
fortoner	toner	1
spinn	skinn	1
herskerkrans	sans	1
Henderson	bånd	1
flukt	fukt	1
stått	kott	1
tornekrans	stråleglans	1
tykke	stykke	1
polen	fiolen	1
snart	art	1
små	slå	1
neve	kreve	1
solnedgang	blomstervang	1
røk	gjøk	1
spredte	tilrette	1
høvdingånd	Washington	1
plaget	bedaget	1
gjemmes	fremmes	1
trelleslekt	dekt	1
Moses	roses	1
broderhånd	hånd	1
bort	port	1
gryte	gyte	1
skjønn	bønn	1
bueganger	folke-sanger	1
bart	hardt	1
gått	rikmannslott	1
flott	slott	1
strammer	lammer	1
inne	kvinne	1
hun	fund	1
sanne	strande	1
vest	rest	1
glede	tilstede	1
berserk	frelserverk	1
bestjele	deler	1
skvetten	pletten	1
fengsler	stengsler	1
hall	tempelhall	1
dag	idag	1
skvetter	utsletter	1
fang	Nang	1
kvede	klede	1
vold	kold	1
ritual	opal	1
klippe	knippe	1
apespill	klokkespill	1
juleskikk	fikk	1
svinger	englevinger	1
odelsgrunn	midnattsstund	1
henrykke	seiers-smykke	1
skjemt	klemt	1
ødelanden	hannen	1
frokostbordet	snore	1
vier	draperier	1
gru	du	1
fortoner	kongetroner	1
bunn	funn	1
tonet	kronet	1
fødsels-stjerne	hjerne	1
kness	tess	1
tråde	gåde	1
nesten	arresten	1
flenger	stenger	1
tinder	vinner	1
gåde	sådde	1
fart	standart	1
Ingeborg	kongeborg	1
minutt	sut	1
sut	nut	1
sønderskutt	brutt	1
plaget	daget	1
fleste	heste	1
avskjedssang	bølgegang	1
sønderskutt	stut	1
nøye	døyet	1
veien	bjørkeheien	1
lukt	brukt	1
ravner	favner	1
skulderband	blond	1
bil	ild	1
amuletter	gjetter	1
demmer	menneskestemmer	1
blinde	forsvinne	1
fingrer	skingrer	1
tro	gro	1
trede	dernede	1
kan	land	1
blinder	synderinner	1
silde	skille	1
kjempe-kull	kull	1
færre	dessverre	1
midnattsstund	fund	1
sekund	elvebunn	1
bånd	evighetsbånd	1
miner	ruiner	1
klingen	vingen	1
roser	loser	1
seil	geil	1
skatt	besatt	1
åndepust	rust	1
kvaler	befaler	1
berserk	plankeverk	1
grått	gått	1
trange	stange	1
steamer	stimer	1
porer	sporer	1
forjager	behager	1
grensepost	blåst	1
pinner	minner	1
bratt	smatt	1
forlener	fortjener	1
sol	metropol	1
bly	stjernegry	1
loft	grovt	1
fossevellet	folkehellet	1
tøys	tilkøys	1
rull	omkull	1
pil	till	1
stut	nut	1
hopp	mastetopp	1
heller	ektefeller	1
farveller	hjeller	1
stenger	slenger	1
ville	vilde	1
granitt	lidt	1
gange	fange	1
Hull	månegull	1
symbol	æressol	1
flyr	skyr	1
drømmeslott	kott	1
fly	gry	1
stønn	grønn	1
piker	skriker	1
bladehang	klang	1
tankesus	grus	1
øye	høye	1
behager	fager	1
menneskemunn	puddelhund	1
raver	graver	1
lat	skratt	1
sett	trett	1
hjernespinn	solskinnsvind	1
glede	trede	1
menskerøsten	høsten	1
aveny	morgen-sky	1
midt	tidt	1
anger	slanger	1
svin	kjerringgrin	1
borte	skjorte	1
midnattsstund	hjertegrunn	1
vil	morraspill	1
riket	fremstige	1
hat	kratt	1
bacchanal	Baal	1
brukt	slukt	1
bærer	sfærer	1
Hol	purpurkjol	1
kilde	ville	1
døren	øren	1
tonetrang	fang	1
gro	lo	1
helte	styrkebelte	1
sviktet	siktet	1
dal	kanal	1
vang	fuglesang	1
ektefeller	gjelder	1
skafott	forstått	1
skjer	beleire	1
sider	glider	1
ratt	kamerat	1
hagen	pinsedagen	1
bygge	trygge	1
sunn	menneskemunn	1
barnemunn	stund	1
skål	gledesbål	1
dans	fans	1
året	låret	1
rund	morgenstund	1
nytt	forknytt	1
granitt	skritt	1
sommerblekt	vekt	1
lang	forårssang	1
sange	søylegange	1
framtidsdrøm	gledesstrøm	1
dynge	gynge	1
vin	vestenvind	1
vikingery	ry	1
skafott	mørkegrått	1
hjemme	tordenstemme	1
garn	barn	1
Sanktehans	solskinnsglans	1
pløye	møye.	1
vide	pyramide	1
besatt	prat	1
bedrage	forårsdage	1
vingefang	sirenesang	1
pral	kanal	1
blund	ørkenbunn	1
muld	kull	1
overende	tvende	1
arbeidshvil	spill	1
violin	blind	1
drott	brått	1
skjenker	tenker	1
nabben	rabben	1
slott	slått	1
natt	hatt	1
violin	hermelin	1
sølvertoner	soner	1
revet	hevet	1
hinder	minner	1
hermelin	sardin	1
prestinner	kvinner	1
blund	klippegrunn	1
stilt	spilt	1
spinn	sin	1
hvin	vin	1
ut	gategutt	1
kristenskare	mare	1
lengtes	senktes	1
offerlund	blomstergrunn	1
liv	stiv	1
drage	sage	1
glede	bede	1
frukt	produkt	1
tilregn	kampestein	1
ul	smul	1
temte	klemte	1
svøm	strøm	1
stande	vanne	1
tonetrang	stang	1
skuet	truet	1
tegn	smergelslipestein	1
hu	itu	1
full	tull	1
røve	prøve	1
flat	soldat	1
istykker	parykker	1
sperr	kjempetrær	1
morgenrøden	fornøden	1
døper	Døper	1
svang	merkestang	1
vin	grind	1
gyse	kyse	1
pakt	lagt	1
Niirenbergerstykke	tykke	1
tornekrans	santkehans	1
fortøye	barneøye	1
grant	iblant	1
Hør	gjør	1
trakten	drakten	1
ener	forlener	1
glass	blomsterflass	1
stropp	bjørketopp	1
bautastene	marmorrene	1
hagen	dragen	1
betatt	att	1
il	narrespill	1
fyrsteslott	slott	1
prestinner	forsvinner	1
knyr	bestyr	1
solskinnsfly	gledesgny	1
tromme	omme	1
granitt	ditt	1
kanin	nordenvind	1
igang	klang	1
skutt	nut	1
seiersbud	skrud	1
behage	nage	1
broer	beboer	1
fant	tant	1
sang	forårssang	1
natt	godnatt	1
perle-smykke	lykke	1
tviler	piler	1
bukt	slukt	1
ringer	springer	1
utsletter	jetter	1
stormer	normer	1
skutt	ut	1
vike.	slike	1
kragen	Storedragen	1
kroner	toner	1
pund	barne-munn	1
melet	hæler	1
vide	tide	1
hånd	blond	1
jubelklang	Nang	1
lutt	nut	1
Hør	direktør	1
er	der	1
opp	furutopp	1
brud	nådebud	1
hede	dernede	1
mørkegrått	spott	1
rike	minnerike	1
virrer	stirrer	1
søplekassen	murstensmassen	1
mor	stor	1
drømmespinn	sardin	1
lind	lin	1
stutt	krutt	1
diamant	spant	1
legg	klippevegg	1
syrin	trinn	1
lyngen	syngen	1
sardin	trinn	1
allegorien	verdien	1
stinn	sølvsardin	1
odelsgrunn	rund	1
kvinne-verk	skaperverk	1
fiolin	lin	1
smertensstønn	bønn	1
små	grå	1
blåner	skåner	1
jul	smul	1
tordenskrall	bølgefall	1
blått	fått	1
vemodsfull	fortrøstningsfull	1
gjaldt	alt	1
fjottet	slottet	1
Bliv	kunster	1
mester	Mester	1
blinde	finne	1
glass	vindusglass	1
stått	drott	1
skjende	henne	1
drevet	revet	1
bliv	pakkbodliv	1
sende	blende	1
ving	ting	1
seiler	snegler	1
bilde	ille	1
funn	barne-munn	1
kroner	kongetroner	1
pløyer	føyer	1
forherden	pilgrimsferden	1
bly	by	1
tonetrang	avskjedssang	1
puddelhund	fund	1
flammespill	fargespill	1
beskjemmer	lemmer	1
helvedånd	ånd	1
jetter	spretter	1
slang	Rolland	1
verdensstat	mat	1
arbeidshvil	mil	1
stans	bølgedans	1
temme	gremme	1
brammer	lammer	1
fryd	syd	1
rør	gjør	1
dal	portal	1
teser	hveser	1
forstått	brått	1
vårkaskade	stade	1
stang	jubelsang	1
skratt	fatt	1
spant	brant	1
vind	violin	1
derinn	pålandsvind	1
slang	tang	1
bro	bo	1
søndenvind	lin	1
sinn	aftenvind	1
sang	kjøkkengang	1
bølgebrus	vingesus	1
drott	smått	1
baner	maner	1
gode	tilgode	1
furustammer	hammer	1
kil	till	1
gnaver	bokstaver	1
kvarter	officer	1
tier	vier	1
farvesans	dømmesans	1
gang	strengeklang	1
drømmespinn	fin	1
skjær	trær	1
tatt	att	1
slått	himmelblått	1
pral	portal	1
ironier	lier	1
renkespill	ørkenild	1
folkeskarer	farer	1
forsvares	åpenbares	1
skanser	danser	1
stang	kjøkkengang	1
tang	blomstervang	1
odelsgrunn	elvebunn	1
ull	gull	1
ørnebrus	dukkehus	1
kjolen	fiolen	1
stut	minutt	1
bjerker	evighetsverker	1
sommernatt	stillehavspassat	1
morgen-røden	evighetsrøden	1
matt	satt	1
natt	fat	1
ørkenbunn	lund	1
rytter	lytter	1
avskjedsblikk	stikk	1
bane	ane	1
blende	derhenne	1
bjørketopp	hopp	1
morraspill	april	1
rått	kott	1
snare	krigerskare	1
skinn	sardin	1
frekke	vekke	1
drikk	blikk	1
Bull	smilehull	1
il	pil	1
rand	brann	1
bøyet	bøye	1
ly	morgen-gry	1
tegn	tilregn	1
renker	krenker	1
klut	skutt	1
svin	eventyr-sinn	1
stått	spott	1
morgengry	fødeby	1
oase	ekstase	1
tind	ørnesinn	1
fold	hedenold	1
hardt	bevart	1
pakk	tobakk	1
klippeblokk	fiende-flokk	1
Syden	lyden	1
il	tvil	1
tankefull	ull	1
skatt	dravat	1
evighet	salighet	1
skaffer	paragrafer	1
odelsgrunn	kun	1
forsilde	trille	1
Høye	døyet	1
skatt	kamerat	1
betvinge	tvinge	1
fanfarer	sparer	1
hvin	kjerringgrin	1
lenket	krenket	1
påskemorgenrøden	gløden	1
kvinne-verk	befrierverk	1
besatt	betatt	1
list	frist	1
hatt	ratt	1
Natt	mat	1
fukt	lukt	1
kant	tant	1
harpespill	april	1
leget	eget	1
spille	ville	1
lidt	Krit	1
skjer	trer	1
vestenvind	kjerringgrin	1
renkespill	offerild	1
pynt	tynt	1
likefrem	gjem	1
preget	eget	1
venn	hen	1
prat	dravat	1
dømmer	tømmer	1
lemmer	gremmer	1
milevidt	mitt	1
strande	vanne	1
mat	forlatt	1
prat	kamerat	1
bringen	ringen	1
matet	skatet	1
avgrundsskinn	vin	1
Evighøye	fornøye	1
nådd	sådd	1
Kal	signal	1
krigerby	verdensby	1
narreskrud	kongeskrud	1
brått	rikmannslott	1
ganger	pranger	1
tvende	ende	1
Bliv	driv	1
karakter	officer	1
spredte	hette	1
vind	hermelin	1
partisaner	baner	1
opprørstrang	milelang	1
vandre	hverandre	1
dør	kjør	1
violin	min	1
klippemuren	figuren	1
hvin	aftenvind	1
danserinner	romerinner	1
fetter	fletter	1
sund	pund	1
offerild	morraspill	1
strømte	berømte	1
hu	du	1
rus	mus	1
blanke	turneringsskranke	1
ivare	bare	1
bule	Thule	1
vil	spill	1
disipliner	miner	1
ganger	uhellsvanger	1
vestenvind	aftenvind	1
flenger	sprenger	1
skål	dvergemål	1
mørkekott	kott	1
temme	fornemme	1
betatt	glatt	1
vin	mandolin	1
stammer	furustammer	1
overdøves	sløves	1
vold	koll	1
slange	lange	1
brudekrans	måneglans	1
finn	eventyr-sinn	1
politikk	trikk	1
palass	gudspalass	1
podet	sloet	1
mammonkult	fullt	1
gudinner	jettekvinner	1
frekk	eventyrhekk	1
lakeien	graneheien	1
brede	frede	1
måneskinn	vestenvind	1
fanfare	kristenskare	1
glemmer	skremmer	1
portal	signal	1
kaprifol	symbol	1
gudeslott	flott	1
signal	smal	1
stjernenetter	retter	1
matt	flat	1
min	inn	1
hungersnøden	gløden	1
bil	strengespill	1
retning	gjetning	1
Redselsslagen	kragen	1
lue	skue	1
runger	ravneunger	1
stut	sut	1
himmellyst	jomfrubryst	1
kval	sval	1
drømmeslott	spott	1
prutningsmonn	ordensbånd	1
gavn	favn	1
opprørstrang	strengeklang	1
hør	rosenglør	1
englemunn	puddelhund	1
din	tind	1
hvin	stjerneskinn	1
politikk	musikk	1
blidt	midt	1
bringer	omringer	1
brygger	rygger	1
Sanktehans	vanns	1
kull	ull	1
rart	bevart	1
pels	gjelds	1
skare	mare	1
englebud	nådebud	1
takk	pakk	1
fortøye	øyet	1
liljebånd	ledebånd	1
glør	spør	1
lider	sider	1
dvergfurutopp	granetopp	1
tenne	vende	1
slipper	skipper	1
opp	topp	1
ørkenbunn	munn	1
skrenter	kontinenter	1
kaster	master	1
seiersgløden	fornøden	1
barnesanne	panne	1
vestenvind	stjerneskinn	1
spillet	seiersgildet	1
tilhånde	vånde	1
fuglekiv	kunster	1
grunn	klippegrunn	1
alfesang	igang	1
rager	avskjedsklager	1
måneskinn	grind	1
